repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,processed_at
imgcook/imove,0,typescript,1722,https://github.com/imgcook/imove.git,9,no_agent_config,2026-05-26T05:45:28.709778+00:00
maxatwork/form2js,0,typescript,631,https://github.com/maxatwork/form2js.git,15,no_agent_config,2026-05-26T05:45:30.453918+00:00
chartist-js/chartist,0,typescript,13393,https://github.com/chartist-js/chartist.git,66,no_agent_config,2026-05-26T05:45:31.114587+00:00
trpc/trpc,1,typescript,40238,https://github.com/trpc/trpc.git,462,,2026-05-26T05:45:31.152173+00:00
hedgedoc/hedgedoc,0,typescript,7189,https://github.com/hedgedoc/hedgedoc.git,36,no_agent_config,2026-05-26T05:45:32.890522+00:00
man-group/dtale,0,typescript,5111,https://github.com/man-group/dtale.git,26,no_agent_config,2026-05-26T05:45:33.968930+00:00
sidequestjs/sidequest,1,typescript,983,https://github.com/sidequestjs/sidequest.git,7,,2026-05-26T05:45:34.061939+00:00
azure/static-web-apps-cli,0,typescript,667,https://github.com/azure/static-web-apps-cli.git,62,no_agent_config,2026-05-26T05:45:35.278972+00:00
marcisbee/radi,0,typescript,942,https://github.com/marcisbee/radi.git,4,no_agent_config,2026-05-26T05:45:35.788377+00:00
ifandelse/machina.js,1,typescript,1956,https://github.com/ifandelse/machina.js.git,21,,2026-05-26T05:45:36.312596+00:00
getguesstimate/guesstimate-app,0,typescript,2344,https://github.com/getguesstimate/guesstimate-app.git,18,no_agent_config,2026-05-26T05:45:36.342896+00:00
zwave-js/node-zwave-js,1,typescript,803,https://github.com/zwave-js/node-zwave-js.git,411,,2026-05-26T05:45:36.481762+00:00
hexagon/croner,0,typescript,2557,https://github.com/hexagon/croner.git,20,no_agent_config,2026-05-26T05:45:40.183507+00:00
horprogs/just-validate,0,typescript,572,https://github.com/horprogs/just-validate.git,8,no_agent_config,2026-05-26T05:45:40.512470+00:00
rejetto/hfs,1,typescript,3715,https://github.com/rejetto/hfs.git,21,,2026-05-26T05:45:40.558066+00:00
sebpiq/webpd,0,typescript,989,https://github.com/sebpiq/webpd.git,9,no_agent_config,2026-05-26T05:45:40.576615+00:00
bigjk/snd,0,typescript,602,https://github.com/bigjk/snd.git,7,no_agent_config,2026-05-26T05:45:40.825615+00:00
renovatebot/renovate,1,typescript,21468,https://github.com/renovatebot/renovate.git,432,,2026-05-26T05:45:40.898285+00:00
vitejs/vite,1,typescript,80768,https://github.com/vitejs/vite.git,439,,2026-05-26T05:45:41.257388+00:00
benjamine/jsondiffpatch,0,typescript,5310,https://github.com/benjamine/jsondiffpatch.git,37,no_agent_config,2026-05-26T05:45:42.006205+00:00
tabixio/tabix,0,typescript,1821,https://github.com/tabixio/tabix.git,18,no_agent_config,2026-05-26T05:45:42.097583+00:00
postaljs/postal.js,1,typescript,2837,https://github.com/postaljs/postal.js.git,20,,2026-05-26T05:45:42.359430+00:00
polkadot-js/apps,0,typescript,1820,https://github.com/polkadot-js/apps.git,420,no_agent_config,2026-05-26T05:45:42.438382+00:00
caleb531/jcanvas,0,typescript,628,https://github.com/caleb531/jcanvas.git,10,no_agent_config,2026-05-26T05:45:42.616552+00:00
smashtestio/smashtest,0,typescript,513,https://github.com/smashtestio/smashtest.git,10,no_agent_config,2026-05-26T05:45:42.896081+00:00
scriptim/bash-prompt-generator,0,typescript,694,https://github.com/scriptim/bash-prompt-generator.git,3,no_agent_config,2026-05-26T05:45:43.613992+00:00
seeden/react-facebook,0,typescript,799,https://github.com/seeden/react-facebook.git,23,no_agent_config,2026-05-26T05:45:43.783949+00:00
exoframejs/exoframe,0,typescript,1150,https://github.com/exoframejs/exoframe.git,22,no_agent_config,2026-05-26T05:45:43.810903+00:00
buzz/mediainfo.js,0,typescript,837,https://github.com/buzz/mediainfo.js.git,13,no_agent_config,2026-05-26T05:45:43.827692+00:00
zandaqo/structurae,0,typescript,664,https://github.com/zandaqo/structurae.git,5,no_agent_config,2026-05-26T05:45:45.484279+00:00
ntoporcov/iqbit,0,typescript,756,https://github.com/ntoporcov/iqbit.git,14,no_agent_config,2026-05-26T05:45:45.518039+00:00
galio-org/galio,0,typescript,3179,https://github.com/galio-org/galio.git,31,no_agent_config,2026-05-26T05:45:45.599920+00:00
bemusic/bemuse,0,typescript,999,https://github.com/bemusic/bemuse.git,36,no_agent_config,2026-05-26T05:45:46.415610+00:00
open-source-labs/quell,0,typescript,580,https://github.com/open-source-labs/quell.git,44,no_agent_config,2026-05-26T05:45:46.628506+00:00
tantaman/strut,0,typescript,1726,https://github.com/tantaman/strut.git,20,no_agent_config,2026-05-26T05:45:46.685777+00:00
salgum1114/react-design-editor,0,typescript,1696,https://github.com/salgum1114/react-design-editor.git,7,no_agent_config,2026-05-26T05:45:46.696722+00:00
thomasloven/hass-browser_mod,0,typescript,1734,https://github.com/thomasloven/hass-browser_mod.git,43,no_agent_config,2026-05-26T05:45:46.854933+00:00
mapbox/geojson.io,0,typescript,2155,https://github.com/mapbox/geojson.io.git,68,no_agent_config,2026-05-26T05:45:46.873206+00:00
khan/perseus,1,typescript,1567,https://github.com/khan/perseus.git,43,,2026-05-26T05:45:47.162120+00:00
mathquill/mathquill,0,typescript,2749,https://github.com/mathquill/mathquill.git,50,no_agent_config,2026-05-26T05:45:51.790840+00:00
objectivehtml/flipclock,0,typescript,2746,https://github.com/objectivehtml/flipclock.git,35,no_agent_config,2026-05-26T05:45:52.001563+00:00
immutable-js/immutable-js,0,typescript,33063,https://github.com/immutable-js/immutable-js.git,215,no_agent_config,2026-05-26T05:45:52.186813+00:00
firefoxbar/headereditor,0,typescript,1220,https://github.com/firefoxbar/headereditor.git,10,no_agent_config,2026-05-26T05:45:52.198514+00:00
raawaa/jav-scrapy,1,typescript,1184,https://github.com/raawaa/jav-scrapy.git,9,,2026-05-26T05:45:52.317539+00:00
tyrasd/overpass-turbo,0,typescript,1161,https://github.com/tyrasd/overpass-turbo.git,35,no_agent_config,2026-05-26T05:45:52.335622+00:00
olistic/warriorjs,1,typescript,9507,https://github.com/olistic/warriorjs.git,13,,2026-05-26T05:45:52.467155+00:00
gitbookio/gitbook,1,typescript,28858,https://github.com/gitbookio/gitbook.git,34,,2026-05-26T05:45:52.684807+00:00
springload/draftail,0,typescript,626,https://github.com/springload/draftail.git,14,no_agent_config,2026-05-26T05:45:53.760670+00:00
ainoob/noobox,0,typescript,514,https://github.com/ainoob/noobox.git,5,no_agent_config,2026-05-26T05:45:53.820744+00:00
davidfig/pixi-viewport,0,typescript,995,https://github.com/davidfig/pixi-viewport.git,41,no_agent_config,2026-05-26T05:45:53.866803+00:00
graphql-compose/graphql-compose-elasticsearch,0,typescript,582,https://github.com/graphql-compose/graphql-compose-elasticsearch.git,15,no_agent_config,2026-05-26T05:45:54.543563+00:00
namespace-ee/react-calendar-timeline,0,typescript,2137,https://github.com/namespace-ee/react-calendar-timeline.git,55,no_agent_config,2026-05-26T05:45:54.779391+00:00
open-source-labs/docketeer,0,typescript,840,https://github.com/open-source-labs/docketeer.git,59,no_agent_config,2026-05-26T05:45:54.857690+00:00
rossmoody/svg-gobbler,0,typescript,1000,https://github.com/rossmoody/svg-gobbler.git,8,no_agent_config,2026-05-26T05:45:54.905168+00:00
naomiaro/waveform-playlist,1,typescript,1638,https://github.com/naomiaro/waveform-playlist.git,16,,2026-05-26T05:45:54.969319+00:00
n8n-io/n8n,1,typescript,187599,https://github.com/n8n-io/n8n.git,428,,2026-05-26T05:45:55.072702+00:00
janpaepke/scrollmagic,0,typescript,14950,https://github.com/janpaepke/scrollmagic.git,3,no_agent_config,2026-05-26T05:45:55.255075+00:00
yorkxin/copy-as-markdown,0,typescript,711,https://github.com/yorkxin/copy-as-markdown.git,10,no_agent_config,2026-05-26T05:45:55.313569+00:00
tarampampam/random-user-agent,0,typescript,738,https://github.com/tarampampam/random-user-agent.git,16,no_agent_config,2026-05-26T05:45:55.883692+00:00
rzcoder/node-rsa,0,typescript,1380,https://github.com/rzcoder/node-rsa.git,17,no_agent_config,2026-05-26T05:45:56.764114+00:00
jshemas/opengraphscraper,0,typescript,728,https://github.com/jshemas/opengraphscraper.git,42,no_agent_config,2026-05-26T05:45:56.854661+00:00
inikulin/parse5,0,typescript,3893,https://github.com/inikulin/parse5.git,37,no_agent_config,2026-05-26T05:45:57.056877+00:00
beardedbear/bearded-theme,0,typescript,664,https://github.com/beardedbear/bearded-theme.git,5,no_agent_config,2026-05-26T05:45:57.124447+00:00
neuronetio/gantt-schedule-timeline-calendar,0,typescript,3582,https://github.com/neuronetio/gantt-schedule-timeline-calendar.git,1,no_agent_config,2026-05-26T05:45:57.139537+00:00
kriasoft/react-starter-kit,1,typescript,23514,https://github.com/kriasoft/react-starter-kit.git,13,,2026-05-26T05:45:57.178099+00:00
fabienvauchelles/scrapoxy,0,typescript,2067,https://github.com/fabienvauchelles/scrapoxy.git,10,no_agent_config,2026-05-26T05:45:58.158291+00:00
zz85/space-radar,0,typescript,1438,https://github.com/zz85/space-radar.git,8,no_agent_config,2026-05-26T05:45:58.742156+00:00
wechatsync/wechatsync,1,typescript,5307,https://github.com/wechatsync/wechatsync.git,9,,2026-05-26T05:46:02.255959+00:00
gpac/mp4box.js,0,typescript,2407,https://github.com/gpac/mp4box.js.git,52,no_agent_config,2026-05-26T05:46:02.844136+00:00
zuiidea/antd-admin,1,typescript,9755,https://github.com/zuiidea/antd-admin.git,52,,2026-05-26T05:46:02.883876+00:00
react-native-elements/react-native-elements-app,0,typescript,1259,https://github.com/react-native-elements/react-native-elements-app.git,29,no_agent_config,2026-05-26T05:46:04.163518+00:00
zhihu/griffith,0,typescript,2510,https://github.com/zhihu/griffith.git,17,no_agent_config,2026-05-26T05:46:05.246138+00:00
caldis/react-zmage,1,typescript,937,https://github.com/caldis/react-zmage.git,6,,2026-05-26T05:46:05.774096+00:00
tencent/omi,0,typescript,13259,https://github.com/tencent/omi.git,28,no_agent_config,2026-05-26T05:46:06.107187+00:00
tus/tus-node-server,0,typescript,1079,https://github.com/tus/tus-node-server.git,63,no_agent_config,2026-05-26T05:46:07.513836+00:00
freezingmoon/ancientbeast,0,typescript,1851,https://github.com/freezingmoon/ancientbeast.git,173,no_agent_config,2026-05-26T05:46:07.645312+00:00
typograf/typograf,0,typescript,667,https://github.com/typograf/typograf.git,19,no_agent_config,2026-05-26T05:46:07.646057+00:00
grafana/grafana,1,typescript,73823,https://github.com/grafana/grafana.git,372,,2026-05-26T05:46:07.896923+00:00
tannerlinsley/react-charts,0,typescript,1766,https://github.com/tannerlinsley/react-charts.git,19,no_agent_config,2026-05-26T05:46:07.915503+00:00
audreyt/ethercalc,1,typescript,3029,https://github.com/audreyt/ethercalc.git,50,,2026-05-26T05:46:08.000797+00:00
tannerlinsley/react-location,0,typescript,1803,https://github.com/tannerlinsley/react-location.git,43,no_agent_config,2026-05-26T05:46:08.250258+00:00
koajs/router,0,typescript,905,https://github.com/koajs/router.git,86,no_agent_config,2026-05-26T05:46:08.760687+00:00
gre/gl-react,1,typescript,2989,https://github.com/gre/gl-react.git,14,,2026-05-26T05:46:08.773400+00:00
theoephraim/node-google-spreadsheet,1,typescript,2482,https://github.com/theoephraim/node-google-spreadsheet.git,51,,2026-05-26T05:46:09.082229+00:00
trustwallet/trust-web3-provider,0,typescript,891,https://github.com/trustwallet/trust-web3-provider.git,7,no_agent_config,2026-05-26T05:46:09.096967+00:00
gajus/table,0,typescript,908,https://github.com/gajus/table.git,28,no_agent_config,2026-05-26T05:46:09.406222+00:00
johnkorzhuk/grabient,1,typescript,2006,https://github.com/johnkorzhuk/grabient.git,3,,2026-05-26T05:46:09.585862+00:00
jacomyal/sigma.js,0,typescript,12023,https://github.com/jacomyal/sigma.js.git,63,no_agent_config,2026-05-26T05:46:09.912556+00:00
definitelytyped/definitelytyped,1,typescript,51243,https://github.com/definitelytyped/definitelytyped.git,386,,2026-05-26T05:46:10.053145+00:00
pokeapi/pokedex-promise-v2,0,typescript,556,https://github.com/pokeapi/pokedex-promise-v2.git,10,no_agent_config,2026-05-26T05:46:10.301828+00:00
staylor/react-helmet-async,0,typescript,2270,https://github.com/staylor/react-helmet-async.git,26,no_agent_config,2026-05-26T05:46:10.389196+00:00
shlee322/delivery-tracker,0,typescript,667,https://github.com/shlee322/delivery-tracker.git,15,no_agent_config,2026-05-26T05:46:10.392087+00:00
marktext/muya,1,typescript,714,https://github.com/marktext/muya.git,11,,2026-05-26T05:46:11.259574+00:00
yooooomi/your_spotify,0,typescript,4439,https://github.com/yooooomi/your_spotify.git,39,no_agent_config,2026-05-26T05:46:11.262723+00:00
mjswensen/themer,0,typescript,5595,https://github.com/mjswensen/themer.git,15,no_agent_config,2026-05-26T05:46:11.459607+00:00
mebjas/html5-qrcode,0,typescript,5894,https://github.com/mebjas/html5-qrcode.git,33,no_agent_config,2026-05-26T05:46:12.521135+00:00
tabwrangler/tabwrangler,1,typescript,609,https://github.com/tabwrangler/tabwrangler.git,23,,2026-05-26T05:46:12.813527+00:00
anish000kumar/redux-box,0,typescript,703,https://github.com/anish000kumar/redux-box.git,8,no_agent_config,2026-05-26T05:46:14.711523+00:00
annotorious/annotorious,0,typescript,834,https://github.com/annotorious/annotorious.git,28,no_agent_config,2026-05-26T05:46:14.953489+00:00
mastermindzh/tidal-hifi,0,typescript,1677,https://github.com/mastermindzh/tidal-hifi.git,37,no_agent_config,2026-05-26T05:46:15.463742+00:00
nteract/semiotic,1,typescript,2664,https://github.com/nteract/semiotic.git,30,,2026-05-26T05:46:15.513206+00:00
subnub/mydrive,0,typescript,3601,https://github.com/subnub/mydrive.git,7,no_agent_config,2026-05-26T05:46:15.734834+00:00
peter-murray/node-hue-api,0,typescript,1158,https://github.com/peter-murray/node-hue-api.git,20,no_agent_config,2026-05-26T05:46:16.476283+00:00
raycharius/slack-block-builder,0,typescript,544,https://github.com/raycharius/slack-block-builder.git,18,no_agent_config,2026-05-26T05:46:16.479760+00:00
yoannmoinet/nipplejs,1,typescript,1923,https://github.com/yoannmoinet/nipplejs.git,24,,2026-05-26T05:46:16.541361+00:00
sebbo2002/ical-generator,0,typescript,846,https://github.com/sebbo2002/ical-generator.git,76,no_agent_config,2026-05-26T05:46:16.670279+00:00
dagrejs/dagre,0,typescript,5578,https://github.com/dagrejs/dagre.git,36,no_agent_config,2026-05-26T05:46:17.274387+00:00
alibaba/cloud-charts,0,typescript,509,https://github.com/alibaba/cloud-charts.git,5,no_agent_config,2026-05-26T05:46:17.280803+00:00
shashwatak/satellite-js,0,typescript,1048,https://github.com/shashwatak/satellite-js.git,19,no_agent_config,2026-05-26T05:46:17.291989+00:00
node-modules/urllib,1,typescript,742,https://github.com/node-modules/urllib.git,53,,2026-05-26T05:46:17.613651+00:00
altangent/ccxws,0,typescript,604,https://github.com/altangent/ccxws.git,28,no_agent_config,2026-05-26T05:46:17.854738+00:00
maputnik/editor,0,typescript,1874,https://github.com/maputnik/editor.git,37,no_agent_config,2026-05-26T05:46:17.857497+00:00
open-source-labs/spearmint,0,typescript,1280,https://github.com/open-source-labs/spearmint.git,68,no_agent_config,2026-05-26T05:46:18.190602+00:00
zhen-ke/ffmpeggui,0,typescript,573,https://github.com/zhen-ke/ffmpeggui.git,1,no_agent_config,2026-05-26T05:46:18.694294+00:00
sass/sass,0,typescript,15371,https://github.com/sass/sass.git,26,no_agent_config,2026-05-26T05:46:18.695598+00:00
hygieia/hygieia,0,typescript,3766,https://github.com/hygieia/hygieia.git,143,no_agent_config,2026-05-26T05:46:19.093619+00:00
jsforce/jsforce,1,typescript,1459,https://github.com/jsforce/jsforce.git,72,,2026-05-26T05:46:19.213157+00:00
fairygui/fairygui-cocoscreator,0,typescript,532,https://github.com/fairygui/fairygui-cocoscreator.git,9,no_agent_config,2026-05-26T05:46:19.772707+00:00
nodecg/nodecg,1,typescript,1124,https://github.com/nodecg/nodecg.git,46,,2026-05-26T05:46:19.805771+00:00
coreui/coreui-react,1,typescript,693,https://github.com/coreui/coreui-react.git,8,,2026-05-26T05:46:19.819034+00:00
open-source-labs/obsidian,0,typescript,714,https://github.com/open-source-labs/obsidian.git,41,no_agent_config,2026-05-26T05:46:20.498348+00:00
evanbacon/expo-crossy-road,0,typescript,1129,https://github.com/evanbacon/expo-crossy-road.git,3,no_agent_config,2026-05-26T05:46:20.534080+00:00
xojs/xo,0,typescript,7971,https://github.com/xojs/xo.git,94,no_agent_config,2026-05-26T05:46:21.367216+00:00
zh-lx/pinyin-pro,0,typescript,4601,https://github.com/zh-lx/pinyin-pro.git,16,no_agent_config,2026-05-26T05:46:21.493878+00:00
styled-components/styled-components-website,1,typescript,622,https://github.com/styled-components/styled-components-website.git,247,,2026-05-26T05:46:21.530561+00:00
storybookjs/react-native,1,typescript,1288,https://github.com/storybookjs/react-native.git,341,,2026-05-26T05:46:21.562342+00:00
leon-ai/leon,0,typescript,17246,https://github.com/leon-ai/leon.git,20,no_agent_config,2026-05-26T05:46:21.572690+00:00
ealush/emoji-picker-react,0,typescript,1394,https://github.com/ealush/emoji-picker-react.git,41,no_agent_config,2026-05-26T05:46:21.985908+00:00
pastelsky/bundlephobia,0,typescript,9500,https://github.com/pastelsky/bundlephobia.git,38,no_agent_config,2026-05-26T05:46:21.987953+00:00
silenceleo/snowb-bmf,1,typescript,555,https://github.com/silenceleo/snowb-bmf.git,7,,2026-05-26T05:46:22.266144+00:00
tencent/vconsole,1,typescript,17464,https://github.com/tencent/vconsole.git,61,,2026-05-26T05:46:22.762726+00:00
rsocket/rsocket-js,0,typescript,624,https://github.com/rsocket/rsocket-js.git,24,no_agent_config,2026-05-26T05:46:26.353890+00:00
easysoft/zui,1,typescript,2771,https://github.com/easysoft/zui.git,19,,2026-05-26T05:46:26.378221+00:00
mbnuqw/sidebery,0,typescript,4589,https://github.com/mbnuqw/sidebery.git,58,no_agent_config,2026-05-26T05:46:26.758807+00:00
gnosis/safe-contracts,0,typescript,840,https://github.com/gnosis/safe-contracts.git,14,no_agent_config,2026-05-26T05:46:26.913772+00:00
derbyjs/racer,0,typescript,1190,https://github.com/derbyjs/racer.git,31,no_agent_config,2026-05-26T05:46:27.614790+00:00
lesspass/lesspass,0,typescript,6015,https://github.com/lesspass/lesspass.git,63,no_agent_config,2026-05-26T05:46:27.624666+00:00
gilbarbara/react-joyride,1,typescript,7721,https://github.com/gilbarbara/react-joyride.git,44,,2026-05-26T05:46:27.852610+00:00
gisto/gisto,0,typescript,1149,https://github.com/gisto/gisto.git,6,no_agent_config,2026-05-26T05:46:28.551220+00:00
antonycourtney/tad,0,typescript,3263,https://github.com/antonycourtney/tad.git,11,no_agent_config,2026-05-26T05:46:28.558575+00:00
tympanix/electorrent,0,typescript,1154,https://github.com/tympanix/electorrent.git,14,no_agent_config,2026-05-26T05:46:28.568808+00:00
electron/asar,0,typescript,2821,https://github.com/electron/asar.git,43,no_agent_config,2026-05-26T05:46:29.255644+00:00
jest-community/jest-extended,0,typescript,2353,https://github.com/jest-community/jest-extended.git,107,no_agent_config,2026-05-26T05:46:29.260636+00:00
whiteminds/liveautorecord,1,typescript,946,https://github.com/whiteminds/liveautorecord.git,4,,2026-05-26T05:46:29.374584+00:00
haehnchen/crypto-trading-bot,1,typescript,3438,https://github.com/haehnchen/crypto-trading-bot.git,16,,2026-05-26T05:46:29.843532+00:00
rahuldkjain/github-profile-readme-generator,0,typescript,23628,https://github.com/rahuldkjain/github-profile-readme-generator.git,82,no_agent_config,2026-05-26T05:46:31.609615+00:00
l0o0/jasminum,0,typescript,6950,https://github.com/l0o0/jasminum.git,5,no_agent_config,2026-05-26T05:46:31.691740+00:00
nhn/tui.calendar,0,typescript,11619,https://github.com/nhn/tui.calendar.git,22,no_agent_config,2026-05-26T05:46:31.749200+00:00
eramdam/bettertweetdeck,0,typescript,1131,https://github.com/eramdam/bettertweetdeck.git,30,no_agent_config,2026-05-26T05:46:31.757486+00:00
vagr9k/gatsby-advanced-starter,0,typescript,1550,https://github.com/vagr9k/gatsby-advanced-starter.git,20,no_agent_config,2026-05-26T05:46:31.765583+00:00
jvilk/browserfs,0,typescript,3059,https://github.com/jvilk/browserfs.git,27,no_agent_config,2026-05-26T05:46:34.761513+00:00
foxhound87/mobx-react-form,0,typescript,1096,https://github.com/foxhound87/mobx-react-form.git,34,no_agent_config,2026-05-26T05:46:34.826739+00:00
shuding/nextra,0,typescript,13784,https://github.com/shuding/nextra.git,182,no_agent_config,2026-05-26T05:46:34.871289+00:00
danielyxie/bitburner,0,typescript,2771,https://github.com/danielyxie/bitburner.git,246,no_agent_config,2026-05-26T05:46:34.901033+00:00
mhnpd/react-loader-spinner,0,typescript,1032,https://github.com/mhnpd/react-loader-spinner.git,40,no_agent_config,2026-05-26T05:46:34.919925+00:00
image-js/image-js,0,typescript,1084,https://github.com/image-js/image-js.git,13,no_agent_config,2026-05-26T05:46:35.962745+00:00
responsively-org/responsively-app,0,typescript,24823,https://github.com/responsively-org/responsively-app.git,110,no_agent_config,2026-05-26T05:46:36.732277+00:00
liihuu/klinechart,0,typescript,1846,https://github.com/liihuu/klinechart.git,15,no_agent_config,2026-05-26T05:46:36.735046+00:00
seladb/startrack-js,0,typescript,589,https://github.com/seladb/startrack-js.git,11,no_agent_config,2026-05-26T05:46:36.780739+00:00
reduxjs/react-redux,0,typescript,23487,https://github.com/reduxjs/react-redux.git,274,no_agent_config,2026-05-26T05:46:36.799929+00:00
argos-ci/argos,1,typescript,584,https://github.com/argos-ci/argos.git,13,,2026-05-26T05:46:37.051830+00:00
chrisjpatty/flume,0,typescript,1617,https://github.com/chrisjpatty/flume.git,10,no_agent_config,2026-05-26T05:46:37.090216+00:00
midas-research/audino,0,typescript,1130,https://github.com/midas-research/audino.git,11,no_agent_config,2026-05-26T05:46:37.113726+00:00
bvaughn/react-window,0,typescript,17151,https://github.com/bvaughn/react-window.git,35,no_agent_config,2026-05-26T05:46:37.503192+00:00
eggjs/egg,1,typescript,18996,https://github.com/eggjs/egg.git,217,,2026-05-26T05:46:37.556778+00:00
cam-inc/viron,0,typescript,1025,https://github.com/cam-inc/viron.git,32,no_agent_config,2026-05-26T05:46:37.919056+00:00
xmcp/pakku.js,0,typescript,2600,https://github.com/xmcp/pakku.js.git,7,no_agent_config,2026-05-26T05:46:38.140275+00:00
ssshooter/mind-elixir-core,0,typescript,3043,https://github.com/ssshooter/mind-elixir-core.git,28,no_agent_config,2026-05-26T05:46:38.583351+00:00
auth0/react-native-auth0,0,typescript,542,https://github.com/auth0/react-native-auth0.git,65,no_agent_config,2026-05-26T05:46:39.734799+00:00
amondnet/vercel-action,1,typescript,755,https://github.com/amondnet/vercel-action.git,35,,2026-05-26T05:46:41.100861+00:00
scolladon/sfdx-git-delta,0,typescript,549,https://github.com/scolladon/sfdx-git-delta.git,35,no_agent_config,2026-05-26T05:46:41.379196+00:00
6pac/slickgrid,0,typescript,2045,https://github.com/6pac/slickgrid.git,120,no_agent_config,2026-05-26T05:46:41.519517+00:00
quilljs/quill,0,typescript,41703,https://github.com/quilljs/quill.git,142,no_agent_config,2026-05-26T05:46:42.324740+00:00
sboudrias/inquirer.js,1,typescript,21559,https://github.com/sboudrias/inquirer.js.git,220,,2026-05-26T05:46:42.337286+00:00
netguru/sticky-parallax-header,0,typescript,1828,https://github.com/netguru/sticky-parallax-header.git,25,no_agent_config,2026-05-26T05:46:42.429918+00:00
noderedis/node-redis,0,typescript,14242,https://github.com/noderedis/node-redis.git,138,no_agent_config,2026-05-26T05:46:42.432792+00:00
readmeio/api,0,typescript,685,https://github.com/readmeio/api.git,21,no_agent_config,2026-05-26T05:46:42.455280+00:00
fusionjs/fusionjs,0,typescript,1506,https://github.com/fusionjs/fusionjs.git,113,no_agent_config,2026-05-26T05:46:42.467015+00:00
adamant-im/adamant-im,0,typescript,770,https://github.com/adamant-im/adamant-im.git,33,no_agent_config,2026-05-26T05:46:43.267172+00:00
bangle-io/bangle.dev,0,typescript,572,https://github.com/bangle-io/bangle.dev.git,6,no_agent_config,2026-05-26T05:46:43.915670+00:00
zeroturnaround/sql-formatter,0,typescript,1140,https://github.com/zeroturnaround/sql-formatter.git,22,no_agent_config,2026-05-26T05:46:44.343165+00:00
ammarahm-ed/react-native-actions-sheet,0,typescript,2173,https://github.com/ammarahm-ed/react-native-actions-sheet.git,45,no_agent_config,2026-05-26T05:46:44.520722+00:00
mongodb/js-bson,0,typescript,1213,https://github.com/mongodb/js-bson.git,91,no_agent_config,2026-05-26T05:46:44.596720+00:00
plaid/plaid-node,0,typescript,577,https://github.com/plaid/plaid-node.git,79,no_agent_config,2026-05-26T05:46:44.600422+00:00
universalviewer/universalviewer,0,typescript,558,https://github.com/universalviewer/universalviewer.git,56,no_agent_config,2026-05-26T05:46:44.606237+00:00
salesforce/tough-cookie,0,typescript,1056,https://github.com/salesforce/tough-cookie.git,38,no_agent_config,2026-05-26T05:46:45.163638+00:00
splidejs/splide,0,typescript,4551,https://github.com/splidejs/splide.git,8,no_agent_config,2026-05-26T05:46:45.852010+00:00
versatica/mediasoup-client,0,typescript,661,https://github.com/versatica/mediasoup-client.git,25,no_agent_config,2026-05-26T05:46:46.810961+00:00
ecomfe/vue-echarts,0,typescript,10698,https://github.com/ecomfe/vue-echarts.git,14,no_agent_config,2026-05-26T05:46:47.008488+00:00
buttercup/buttercup-desktop,0,typescript,4388,https://github.com/buttercup/buttercup-desktop.git,87,no_agent_config,2026-05-26T05:46:47.295732+00:00
vuejs/vue-devtools,0,typescript,20351,https://github.com/vuejs/vue-devtools.git,91,no_agent_config,2026-05-26T05:46:47.372271+00:00
peculiarventures/pki.js,0,typescript,1390,https://github.com/peculiarventures/pki.js.git,31,no_agent_config,2026-05-26T05:46:49.486692+00:00
asmyshlyaev177/react-horizontal-scrolling-menu,0,typescript,785,https://github.com/asmyshlyaev177/react-horizontal-scrolling-menu.git,2,no_agent_config,2026-05-26T05:46:49.581036+00:00
tagodr/mangaonlineviewer,0,typescript,501,https://github.com/tagodr/mangaonlineviewer.git,13,no_agent_config,2026-05-26T05:46:52.583974+00:00
xiaomi/hiui,1,typescript,856,https://github.com/xiaomi/hiui.git,35,,2026-05-26T05:46:52.782115+00:00
mxstbr/mxstbr.com,1,typescript,503,https://github.com/mxstbr/mxstbr.com.git,11,,2026-05-26T05:46:52.921671+00:00
openshiporg/openship,1,typescript,1148,https://github.com/openshiporg/openship.git,3,,2026-05-26T05:46:53.700898+00:00
synzen/monitorss,0,typescript,1255,https://github.com/synzen/monitorss.git,20,no_agent_config,2026-05-26T05:46:55.226916+00:00
neilj/squire,0,typescript,4409,https://github.com/neilj/squire.git,26,no_agent_config,2026-05-26T05:46:55.492665+00:00
weyoss/redis-smq,0,typescript,662,https://github.com/weyoss/redis-smq.git,2,no_agent_config,2026-05-26T05:46:55.679781+00:00
holtwick/briefing,0,typescript,1582,https://github.com/holtwick/briefing.git,10,no_agent_config,2026-05-26T05:46:55.768943+00:00
odota/web,0,typescript,1166,https://github.com/odota/web.git,168,no_agent_config,2026-05-26T05:46:55.787875+00:00
chatch/stellarexplorer,0,typescript,505,https://github.com/chatch/stellarexplorer.git,17,no_agent_config,2026-05-26T05:46:55.822582+00:00
api-platform/admin,0,typescript,507,https://github.com/api-platform/admin.git,63,no_agent_config,2026-05-26T05:46:56.524831+00:00
seleniumhq/selenium-ide,0,typescript,3075,https://github.com/seleniumhq/selenium-ide.git,45,no_agent_config,2026-05-26T05:46:56.535535+00:00
alibaba-fusion/next,0,typescript,4679,https://github.com/alibaba-fusion/next.git,126,no_agent_config,2026-05-26T05:46:56.539572+00:00
auth0/node-auth0,1,typescript,679,https://github.com/auth0/node-auth0.git,149,,2026-05-26T05:46:56.602202+00:00
