commit_sha,repo_removed,repo_kept,language,cluster_size,stars_removed,stars_kept
c5d4cf35e67477c5f815b153666057cc5088b81b,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
c5d4cf35e67477c5f815b153666057cc5088b81b,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
245d5f66a15a48419f45bcfc67ff34f30293dac8,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
245d5f66a15a48419f45bcfc67ff34f30293dac8,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
490b2706f2e129c53e2de587c6ccec35638debae,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
490b2706f2e129c53e2de587c6ccec35638debae,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
ed8f4c9a31498a7163b4be44c6db80073d4456aa,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
ed8f4c9a31498a7163b4be44c6db80073d4456aa,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
a3ca6ff6d6a7516a5c0895b96bf4f219ff907992,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
a3ca6ff6d6a7516a5c0895b96bf4f219ff907992,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
79ea076daa72af987f9a739b5de1662325b6d2fc,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
79ea076daa72af987f9a739b5de1662325b6d2fc,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
4956e5e5c623bcd2b26f400cef714721e913c71f,glittercowboy/get-shit-done,gsd-build/get-shit-done,javascript,3,11910,63823
4956e5e5c623bcd2b26f400cef714721e913c71f,open-gsd/gsd-core,gsd-build/get-shit-done,javascript,3,6077,63823
ea05b750a5374458fc8c74ea0918059c818d1167,facebook/react,react/react,javascript,2,245642,246271
408d055a3b89794088130ed39bf42ca540766275,facebook/react,react/react,javascript,2,245642,246271
62d3f36ea79fc0a10b514d4bbcc4ba3f21b3206e,facebook/react,react/react,javascript,2,245642,246271
65b5aae010002ef88221cc4998711eaef6068006,facebook/react,react/react,javascript,2,245642,246271
acee65d6d031697ab8c71932a5b028351cbc3b03,facebook/react,react/react,javascript,2,245642,246271
93f1668045b924294f5832d5044fa049cd7af16e,facebook/react,react/react,javascript,2,245642,246271
bbc13fa17be8eebef3e6ee47f48c76c0c44e2f36,facebook/react,react/react,javascript,2,245642,246271
1d163962b21f9396d26930e31719bd8b10d9e107,facebook/react,react/react,javascript,2,245642,246271
99fd4f2ac1fc9bd6b7aeb57afb2bcb1599ad1165,facebook/react,react/react,javascript,2,245642,246271
6a8a8ef32692cc42b53d072d5ce6a6a84e190482,facebook/react,react/react,javascript,2,245642,246271
1be3ce9996f05ceb74fd8c11f08a84a5e57098f3,facebook/react,react/react,javascript,2,245642,246271
52684925368a41a0c9fbfca9016cdcbb72fc9d1e,facebook/react,react/react,javascript,2,245642,246271
3926e2438fd65a0fb2c7807b5a633ba147408ab9,facebook/react,react/react,javascript,2,245642,246271
e49335e961a77a45be32ad6c9c1877cbe2fe91f4,facebook/react,react/react,javascript,2,245642,246271
014138df87869b174956f90a33fd6cf66e160114,facebook/react,react/react,javascript,2,245642,246271
f6790c1068234252ecb65b515f170dca825cdcad,facebook/react,react/react,javascript,2,245642,246271
b91823e21434ac665450e67ddc6f816710255938,facebook/react,react/react,javascript,2,245642,246271
77df6e1db10c55bab61c064f4e74fa3524e0200d,facebook/react,react/react,javascript,2,245642,246271
0653fccd6547df6a7442a55e01b90a98eb4478de,facebook/react,react/react,javascript,2,245642,246271
d0d623d4c1ac02391a3bc97c8c0e8fee9cdfea2c,facebook/react,react/react,javascript,2,245642,246271
e27313127e4b138bed374b2a931598ff42275620,facebook/react,react/react,javascript,2,245642,246271
4b5d1c937e365ae4d4c27abd5e26f7467acb4fb0,facebook/react,react/react,javascript,2,245642,246271
218efce013b05907e05ee80ab5d848f990fcf6b9,facebook/react,react/react,javascript,2,245642,246271
15f7cd693e102c568df501eeeb9684f507e0ec0b,facebook/react,react/react,javascript,2,245642,246271
27b5fda65c848e182f1933394045ca7bff7c3d1b,llk/scratch-www,scratchfoundation/scratch-www,javascript,2,1373,1680
cc3d7b674b1a8da85c93e3f27da317cfea82a225,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
70aed51373803a2b92fd7fceaa9edf9e3456afad,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
f8e14f5699b648a2415fb48a3f54b8fdada1f4ff,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
ea86c9fd464574a0b8a1bf95c6fbc29d501570a9,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
af6bde35b0c8675b5acb80117eaaf5390db2b9db,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
6efc5a4543527dbc3ff4856949a91260037f8255,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
6a836b825f3e3583b812e8d501a2e680682d5055,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
b84484983fc7d1472e9dd3f9e583bd3223dad82c,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
4be3347526c089cd8aca2f3750735d9238b2ef12,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
03507ab2ce91ef9cbd8686c1d25642c0b17d3010,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
59c7b7b7b0402e8a4d96331b6f270ad50957f26e,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
5cce359d2da8808eb4548c75bb944561c5dc33ba,nodemailer/wildduck,zone-eu/wildduck,javascript,2,1955,2099
09c2e51128986abd0af2c9437384216a253d577b,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
ca6a585deff78057df406ced97ca1cf8598e9469,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
cbe4d6d57c6cb3d6139c1f164ad9cdd9e7e0e3d7,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
4df2edc4dc995a3888df67ede16bde9703cc1762,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
d6b2689984a19053aa2d92b5b2ee44cd6d94c563,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
d3d0aeb850fb85736a7a9f659fc71d8b11243086,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
dbd2cecf3c72e2c28385711a951c38eaace1ce62,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
e48f44e2b407137f009c6e5802b11a43e1be3155,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
1e34875bf47319cff47510a6cdf4f9f64ade7a09,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
6d259f54cd5d12c411218a60400f7ed81930f3a5,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
d652f6c32e25bafe4b1d3391159872da55629602,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
833ba4e74a741ee7593678c2f60644f4feb68704,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
da4ba6180c688946f828fa4a5e02a1cbf6784910,tangly1024/notionnext,notionnext-org/NotionNext,javascript,2,11408,11632
da01053de21b7bf84afbce1fd0bf2457061766a8,olifolkerd/tabulator,tabulator-tables/tabulator,javascript,2,7614,7712
89a06f89de9624e68817da019783149b481d0578,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
001f3c4e7d80667953ccde64300f8a0160408480,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
805ea23b3b0170a43ac46f358bf62ea9dda3a143,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
b0431fcfcc4e60ab5712048fb7f312ad510dd341,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
0e160285b046c5dc53d25ad30c4a4b49c4fc7598,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
d1eea197c1efd7b9904819e3c9147ce277ddf016,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
3592515dc7133008bb58be7c3f906e1e1959ad4a,ewels/multiqc,MultiQC/MultiQC,python,2,1048,1468
9c71a8ecab0071a7602e8ad15774e107019eb659,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
2fa181ffbc293a0097c04ab921853a7b9bdb34b0,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
b1b67c268f2412a6fc4cb74c2621fe539aa23564,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
fd3f1fc9296b8f86d3a85e71296fc099010cf0ea,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
b59bca2967cc66e107c950de5a676fae07dfe5bd,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
d29700acf8c53fe6313bae42b71b121d19657379,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
8483a741b47c9125bba590b479baefa3597bd323,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
2bf3ff9f00bd320c0372b346e7118683e7b4cd43,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
fbb4a2f8b4d125be24d37fac4977a5390a004a26,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
d849583dd52472441fcdf9fe3729bd36aee11189,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
478b018fa5e20b7cf4c968b356c9923bb9e31f04,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
5996e70f6002a3e7a8e29045e043f6ed9cdf4c5b,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
70645e7ef3972c6750ec3ff521d1fb902ee05874,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
814ba02d1c619dba711be583798d53296ad21224,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
3f80d2e57f22f812d04ee960b2c5d1dbc93f9640,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
5839853f69f561d172ef2c4bb7de53f813a2e11e,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
8abecb7a0dbb8549a54f9cb1d5a3b51e28dfaa39,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
5f62d25e23eb1fc53b4a37b8e376e28cfe2aeb22,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
26b337d6a7cb99ca0543bf1a91fb46b9d88d2353,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
18ec0ce96c9c469c537520eaafab094f817880c9,jokob-sk/NetAlertX,netalertx/NetAlertX,python,2,5333,6675
eba3c46e6652d63f32abbd7df83f43e9f7eb9b2e,apconw/sanic-web,apconw/Aix-DB,python,2,1767,2175
5df2052ce392b26d658b6d9421977171588bbf5b,datopian/recline,datopian/portal.js,typescript,2,1970,2025
d565f12b2faa4545b28f1508b477cfb23d024a64,datopian/recline,datopian/portal.js,typescript,2,1970,2025
0a6f3b1c915bd90fff14b3c0286eeef80ffc8253,datopian/recline,datopian/portal.js,typescript,2,1970,2025
8051bc4fd8b4b3c61b446b10033ded55167b53fb,glittercowboy/get-shit-done,gsd-build/get-shit-done,typescript,3,11910,63823
8051bc4fd8b4b3c61b446b10033ded55167b53fb,open-gsd/gsd-core,gsd-build/get-shit-done,typescript,3,6077,63823
8090456b66470908d07cdf02ab5a3b5357fa5e8b,glittercowboy/get-shit-done,gsd-build/get-shit-done,typescript,3,11910,63823
8090456b66470908d07cdf02ab5a3b5357fa5e8b,open-gsd/gsd-core,gsd-build/get-shit-done,typescript,3,6077,63823
2c715041fa46bb3641c3b587e18fc94b6f643581,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
1fba837b4834ff18fb99662dc96cb8f261be3050,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
2efe1d61bcedd5fbfcdae459eb79d570d7deb832,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
5314b8777a148d6a690072f2b74e1d7c904e12e6,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
353b38f521f3420dc9c6e2e94029e7e9b39a2d50,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
c66999408bb4240f93016f799bd582243cdb5d38,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
3416849248315aab0802c7a41e17f1d33562a8c5,llk/scratch-blocks,scratchfoundation/scratch-blocks,typescript,2,2235,2750
f84b0c5519946dd3eb7463598950ccfb319bf692,zhennann/cabloy,cabloy/cabloy-pro,typescript,2,922,929
