repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_60x_multibundle/__tests__/external.test.ts,<anonymous>_22,before_all,23,25,3,,0,per_class,1,1,0,0,0,1,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_60x_multibundle/__tests__/external.test.ts#L23-L25,human_pre2022,human,,"beforeAll(() => {
    installDeps(TEST_PROJECT_DIR);
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_60x_multibundle/__tests__/external.test.ts,<anonymous>_26,after_all,27,30,4,,0,per_class,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_60x_multibundle/__tests__/external.test.ts#L27-L30,human_pre2022,human,,"afterAll(() => {
    cleanup(path.join(TEST_PROJECT_DIR, 'dist/external/ios'));
    cleanup(path.join(TEST_PROJECT_DIR, 'dist/external/android'));
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_60x_multibundle/__tests__/start.test.ts,<anonymous>_16,before_all,17,17,1,,0,per_class,1,1,0,0,0,1,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_60x_multibundle/__tests__/start.test.ts#L17-L17,human_pre2022,human,,beforeAll(() => installDeps(TEST_PROJECT_DIR)),1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_60x_multibundle/__tests__/start.test.ts,<anonymous>_21,before_all,22,29,8,,0,per_class,1,1,0,0,0,1,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_60x_multibundle/__tests__/start.test.ts#L22-L29,human_pre2022,human,,"beforeAll(done => {
    instance = startServer(
      PORT,
      TEST_PROJECT_DIR,
      'haul.config.multi.js',
      done
    );
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_60x_multibundle/__tests__/start.test.ts,<anonymous>_30,after_all,31,33,3,,0,per_class,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_60x_multibundle/__tests__/start.test.ts#L31-L33,human_pre2022,human,,"afterAll(() => {
    stopServer(instance);
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_61x/__tests__/init.test.ts,<anonymous>_20,before_each,21,24,4,,0,per_test,1,1,0,0,0,1,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_61x/__tests__/init.test.ts#L21-L24,human_pre2022,human,,"beforeEach(() => {
  cleanup(path.join(TEST_PROJECT_DIR, '..'));
  mkdirp.sync(path.join(TEST_PROJECT_DIR, '..'));
})",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,e2e/react_native_0_61x/__tests__/init.test.ts,<anonymous>_24,after_each,25,25,1,,0,per_test,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/e2e/react_native_0_61x/__tests__/init.test.ts#L25-L25,human_pre2022,human,,"afterEach(() => cleanup(path.join(TEST_PROJECT_DIR, '..')))",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,packages/haul-core/src/webpack/plugins/RamBundlePlugin/__tests__/integration.test.ts,<anonymous>_108,before_all,109,111,3,,0,per_class,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/packages/haul-core/src/webpack/plugins/RamBundlePlugin/__tests__/integration.test.ts#L109-L111,human_pre2022,human,,"beforeAll(() => {
    jest.setTimeout(10000);
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,packages/haul-core/src/webpack/plugins/RamBundlePlugin/__tests__/integration.test.ts,<anonymous>_252,before_all,253,255,3,,0,per_class,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/packages/haul-core/src/webpack/plugins/RamBundlePlugin/__tests__/integration.test.ts#L253-L255,human_pre2022,human,,"beforeAll(() => {
    jest.setTimeout(10000);
  })",1
callstack/haul,typescript,0747fd41b94603900c8759511ca18f7c9e2e03ee,packages/haul-core/src/webpack/plugins/__tests__/PreloadBundlesPlugin.test.ts,<anonymous>_41,after_all,42,44,3,,0,per_class,1,1,0,0,0,0,https://github.com/callstack/haul/blob/0747fd41b94603900c8759511ca18f7c9e2e03ee/packages/haul-core/src/webpack/plugins/__tests__/PreloadBundlesPlugin.test.ts#L42-L44,human_pre2022,human,,"afterAll(async () => {
    await del(path.join(__dirname, './__fixtures__/tmp-*'));
  })",1
replit/clui,typescript,e6c9f6f702ef5968b30a3c2b5da022fa777f7ab5,packages/clui-gql/src/__tests__/toCommand.test.ts,<anonymous>_8,before_all,9,17,9,,0,per_class,1,1,0,0,0,0,https://github.com/replit/clui/blob/e6c9f6f702ef5968b30a3c2b5da022fa777f7ab5/packages/clui-gql/src/__tests__/toCommand.test.ts#L9-L17,human_pre2022,human,,"beforeAll(async () => {
    root = toCommand({
      operation: 'query',
      mountPath: ['cli'],
      introspectionSchema: introspection.__schema,
      rootTypeName: 'Cli',
      output: () => ({ fields: 'name' }),
    });
  })",1
qiu8310/minapp,typescript,95b00de192d49a002a5310a6e164109433b2cf5d,packages/minapp-common/src/lib/__tests__/CacheableFile.test.ts,<anonymous>_26,before_all,27,27,1,,0,per_class,1,1,0,0,0,0,https://github.com/qiu8310/minapp/blob/95b00de192d49a002a5310a6e164109433b2cf5d/packages/minapp-common/src/lib/__tests__/CacheableFile.test.ts#L27-L27,human_pre2022,human,,"beforeAll(() => file = path.join(os.tmpdir(), 'test.txt'))",1
qiu8310/minapp,typescript,95b00de192d49a002a5310a6e164109433b2cf5d,packages/minapp-common/src/lib/__tests__/CacheableFile.test.ts,<anonymous>_27,after_each,28,28,1,,0,per_test,2,1,0,0,0,0,https://github.com/qiu8310/minapp/blob/95b00de192d49a002a5310a6e164109433b2cf5d/packages/minapp-common/src/lib/__tests__/CacheableFile.test.ts#L28-L28,human_pre2022,human,,afterEach(() => fs.existsSync(file) && fs.unlinkSync(file)),1
qiu8310/minapp,typescript,95b00de192d49a002a5310a6e164109433b2cf5d,packages/minapp-common/src/lib/__tests__/ConditionalCacheableFile.test.ts,<anonymous>_12,before_all,13,13,1,,0,per_class,1,1,0,0,0,0,https://github.com/qiu8310/minapp/blob/95b00de192d49a002a5310a6e164109433b2cf5d/packages/minapp-common/src/lib/__tests__/ConditionalCacheableFile.test.ts#L13-L13,human_pre2022,human,,"beforeAll(() => file = path.join(os.tmpdir(), 'test.txt'))",1
qiu8310/minapp,typescript,95b00de192d49a002a5310a6e164109433b2cf5d,packages/minapp-common/src/lib/__tests__/ConditionalCacheableFile.test.ts,<anonymous>_13,after_each,14,14,1,,0,per_test,2,1,0,0,0,0,https://github.com/qiu8310/minapp/blob/95b00de192d49a002a5310a6e164109433b2cf5d/packages/minapp-common/src/lib/__tests__/ConditionalCacheableFile.test.ts#L14-L14,human_pre2022,human,,afterEach(() => fs.existsSync(file) && fs.removeSync(file)),1
sghall/react-compound-slider,typescript,b8d90dcc776db50b3c810230f8254f1666b8e186,src/Slider/modes.spec.ts,<anonymous>_8,before_each,9,19,10,,0,per_test,1,1,0,1,0,0,https://github.com/sghall/react-compound-slider/blob/b8d90dcc776db50b3c810230f8254f1666b8e186/src/Slider/modes.spec.ts#L9-L19,human_pre2022,human,,"beforeEach(() => {
    min = 0;
    max = 100;
    step = 5;

    scale = new DiscreteScale();
    scale
      .setStep(step)
      .setRange([min, max])
      .setDomain([min, max]);
  })",1
sghall/react-compound-slider,typescript,b8d90dcc776db50b3c810230f8254f1666b8e186,src/scales/DiscreteScale.spec.ts,<anonymous>_13,before_each,14,16,3,,0,per_test,1,1,0,1,0,0,https://github.com/sghall/react-compound-slider/blob/b8d90dcc776db50b3c810230f8254f1666b8e186/src/scales/DiscreteScale.spec.ts#L14-L16,human_pre2022,human,,"beforeEach(() => {
    scale = new DiscreteScale();
  })",1
sghall/react-compound-slider,typescript,b8d90dcc776db50b3c810230f8254f1666b8e186,src/scales/LinearScale.spec.ts,<anonymous>_6,before_each,7,9,3,,0,per_test,1,1,0,1,0,0,https://github.com/sghall/react-compound-slider/blob/b8d90dcc776db50b3c810230f8254f1666b8e186/src/scales/LinearScale.spec.ts#L7-L9,human_pre2022,human,,"beforeEach(() => {
    scale = new LinearScale();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/app.component.spec.ts,<anonymous>_10,before_each,11,30,19,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/app.component.spec.ts#L11-L30,human_pre2022,human,,"beforeEach(async(() => {
    statusBarSpy = jasmine.createSpyObj('StatusBar', ['styleDefault']);
    splashScreenSpy = jasmine.createSpyObj('SplashScreen', ['hide']);
    platformReadySpy = Promise.resolve();
    platformSpy = jasmine.createSpyObj('Platform', { ready: platformReadySpy });

    TestBed.configureTestingModule({
      declarations: [
        AppComponent
      ],
      schemas: [
        CUSTOM_ELEMENTS_SCHEMA
      ],
      providers: [
        { provide: StatusBar, useValue: statusBarSpy },
        { provide: SplashScreen, useValue: splashScreenSpy },
        { provide: Platform, useValue: platformSpy },
      ],
    }).compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/adding-on-search-fail/adding-on-search-fail.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/adding-on-search-fail/adding-on-search-fail.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [AddingOnSearchFailPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/adding-on-search-fail/adding-on-search-fail.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/adding-on-search-fail/adding-on-search-fail.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(AddingOnSearchFailPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/adding-on-search-fail-async/adding-on-search-fail-async.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/adding-on-search-fail-async/adding-on-search-fail-async.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [AddingOnSearchFailAsyncPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/adding-on-search-fail-async/adding-on-search-fail-async.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/adding-on-search-fail-async/adding-on-search-fail-async.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(AddingOnSearchFailAsyncPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/basic/basic.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/basic/basic.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [BasicPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/basic/basic.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/basic/basic.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(BasicPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/can-clear/can-clear.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/can-clear/can-clear.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [CanClearPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/can-clear/can-clear.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/can-clear/can-clear.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(CanClearPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/cascading/cascading.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/cascading/cascading.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [CascadingPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/cascading/cascading.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/cascading/cascading.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(CascadingPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/close-button-template/close-button-template.page.spec.ts,<anonymous>_9,before_each,10,16,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/close-button-template/close-button-template.page.spec.ts#L10-L16,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [CloseButtonTemplatePage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/close-button-template/close-button-template.page.spec.ts,<anonymous>_17,before_each,18,22,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/close-button-template/close-button-template.page.spec.ts#L18-L22,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(CloseButtonTemplatePage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/close-button-text/close-button-text.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/close-button-text/close-button-text.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [CloseButtonTextPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/close-button-text/close-button-text.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/close-button-text/close-button-text.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(CloseButtonTextPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/disabling-items/disabling-items.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/disabling-items/disabling-items.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [DisablingItemsPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/disabling-items/disabling-items.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/disabling-items/disabling-items.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(DisablingItemsPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/editing/editing.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/editing/editing.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [EditingPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/editing/editing.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/editing/editing.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(EditingPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/editing-async/editing-async.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/editing-async/editing-async.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [EditingAsyncPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/editing-async/editing-async.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/editing-async/editing-async.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(EditingAsyncPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/find-ports/find-ports.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/find-ports/find-ports.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [FindPortsPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/find-ports/find-ports.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/find-ports/find-ports.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(FindPortsPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/footer-template/footer-template.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/footer-template/footer-template.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [FooterTemplatePage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/footer-template/footer-template.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/footer-template/footer-template.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(FooterTemplatePage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/form-control/form-control.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/form-control/form-control.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [FormControlPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/form-control/form-control.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/form-control/form-control.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(FormControlPage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/group-end-template/group-end-template.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/group-end-template/group-end-template.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [GroupEndTemplatePage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/group-end-template/group-end-template.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/group-end-template/group-end-template.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(GroupEndTemplatePage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/group-template/group-template.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/group-template/group-template.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [GroupTemplatePage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/group-template/group-template.page.spec.ts,<anonymous>_16,before_each,17,21,5,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/group-template/group-template.page.spec.ts#L17-L21,human_pre2022,human,,"beforeEach(() => {
    fixture = TestBed.createComponent(GroupTemplatePage);
    component = fixture.componentInstance;
    fixture.detectChanges();
  })",1
eakoriakin/ionic-selectable,typescript,638f9e3fef4df1045448f9e6fa2f41d447835b38,src/app/pages/grouping/grouping.page.spec.ts,<anonymous>_8,before_each,9,15,7,,0,per_test,1,1,0,0,0,0,https://github.com/eakoriakin/ionic-selectable/blob/638f9e3fef4df1045448f9e6fa2f41d447835b38/src/app/pages/grouping/grouping.page.spec.ts#L9-L15,human_pre2022,human,,"beforeEach(async(() => {
    TestBed.configureTestingModule({
      declarations: [GroupingPage],
      schemas: [CUSTOM_ELEMENTS_SCHEMA],
    })
      .compileComponents();
  }))",1
