repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
datadog/integrations-core,python,785d277840319005dd42900fd4540bc1997d6ac4,gitlab_runner/tests/conftest.py,mock_data,pytest_decorator,83,88,6,pytest,1,per_test,1,2,0,0,2,1,https://github.com/datadog/integrations-core/blob/785d277840319005dd42900fd4540bc1997d6ac4/gitlab_runner/tests/conftest.py#L83-L88,claude,agent,none,"def mock_data():
    with mock.patch(
        'requests.Session.get',
        side_effect=_mocked_requests_get,
    ):
        yield",2026-02-20,10.220396988364135,1
datadog/integrations-core,python,44d02d1c01d42a5955faec7edf16b80f4f497768,do_query_actions/tests/conftest.py,dd_environment,pytest_decorator,35,40,6,pytest,0,global,1,2,0,1,0,1,https://github.com/datadog/integrations-core/blob/44d02d1c01d42a5955faec7edf16b80f4f497768/do_query_actions/tests/conftest.py#L35-L40,claude,agent,none,"def dd_environment():
    with docker_run(
        os.path.join(HERE, 'compose', 'docker-compose.yml'),
        conditions=[WaitFor(connect_to_pg)],
    ):
        yield deepcopy(common.POSTGRES_INSTANCE), E2E_METADATA",2026-03-17,10.288843258042437,1
datadog/integrations-core,python,44d02d1c01d42a5955faec7edf16b80f4f497768,do_query_actions/tests/conftest.py,postgres_instance,pytest_decorator,44,45,2,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/44d02d1c01d42a5955faec7edf16b80f4f497768/do_query_actions/tests/conftest.py#L44-L45,claude,agent,none,"def postgres_instance():
    return deepcopy(common.POSTGRES_INSTANCE)",2026-03-17,10.288843258042437,1
datadog/integrations-core,python,44d02d1c01d42a5955faec7edf16b80f4f497768,do_query_actions/tests/conftest.py,multi_query_instance,pytest_decorator,49,50,2,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/44d02d1c01d42a5955faec7edf16b80f4f497768/do_query_actions/tests/conftest.py#L49-L50,claude,agent,none,"def multi_query_instance():
    return deepcopy(common.MULTI_QUERY_INSTANCE)",2026-03-17,10.288843258042437,1
datadog/integrations-core,python,44d02d1c01d42a5955faec7edf16b80f4f497768,do_query_actions/tests/conftest.py,custom_fields_instance,pytest_decorator,54,55,2,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/44d02d1c01d42a5955faec7edf16b80f4f497768/do_query_actions/tests/conftest.py#L54-L55,claude,agent,none,"def custom_fields_instance():
    return deepcopy(common.CUSTOM_FIELDS_INSTANCE)",2026-03-17,10.288843258042437,1
datadog/integrations-core,python,44d02d1c01d42a5955faec7edf16b80f4f497768,do_query_actions/tests/conftest.py,dd_columns_instance,pytest_decorator,59,60,2,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/44d02d1c01d42a5955faec7edf16b80f4f497768/do_query_actions/tests/conftest.py#L59-L60,claude,agent,none,"def dd_columns_instance():
    return deepcopy(common.DD_COLUMNS_INSTANCE)",2026-03-17,10.288843258042437,1
datadog/integrations-core,python,fdbeac1c7021e1873cdfbc732c1d66d49a6adaf4,kafka_actions/tests/test_message_filtering.py,setup_method,pytest_class_method,564,572,9,pytest,1,per_test,1,1,0,3,0,0,https://github.com/datadog/integrations-core/blob/fdbeac1c7021e1873cdfbc732c1d66d49a6adaf4/kafka_actions/tests/test_message_filtering.py#L564-L572,claude,agent,none,"def setup_method(self):
        self.log = MagicMock()
        self.deserializer = MessageDeserializer(self.log)
        self.instance = {
            'remote_config_id': 'test',
            'kafka_connect_str': 'localhost:9092',
            'read_messages': {'cluster': 'test', 'topic': 'test'},
        }
        self.check = KafkaActionsCheck('kafka_actions', {}, [self.instance])",2026-04-06,10.343600273785079,1
datadog/integrations-core,python,2e9d25fd0f0934a2185f5f4b794661151cf7cbfa,clickhouse/tests/test_query_errors.py,instance_with_dbm,pytest_decorator,16,34,19,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/2e9d25fd0f0934a2185f5f4b794661151cf7cbfa/clickhouse/tests/test_query_errors.py#L16-L34,claude,agent,none,"def instance_with_dbm():
    """"""Return a ClickHouse instance configuration with DBM and query errors enabled""""""
    return {
        'server': 'localhost',
        'port': 9000,
        'username': 'default',
        'password': '',
        'db': 'default',
        'dbm': True,
        'query_errors': {
            'enabled': True,
            'collection_interval': 10,
            'samples_per_hour_per_query': 60,
            'seen_samples_cache_maxsize': 10000,
            'max_samples_per_collection': 1000,
            'run_sync': False,
        },
        'tags': ['test:clickhouse'],
    }",2026-04-14,10.365503080082135,1
datadog/integrations-core,python,2e9d25fd0f0934a2185f5f4b794661151cf7cbfa,clickhouse/tests/test_query_errors.py,check_with_dbm,pytest_decorator,38,40,3,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/2e9d25fd0f0934a2185f5f4b794661151cf7cbfa/clickhouse/tests/test_query_errors.py#L38-L40,claude,agent,none,"def check_with_dbm(instance_with_dbm):
    """"""Return a ClickHouse check instance with DBM enabled""""""
    return ClickhouseCheck('clickhouse', {}, [instance_with_dbm])",2026-04-14,10.365503080082135,1
datadog/integrations-core,python,3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e,clickhouse/tests/test_explain_plans.py,instance_with_dbm,pytest_decorator,109,128,20,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e/clickhouse/tests/test_explain_plans.py#L109-L128,claude,agent,none,"def instance_with_dbm():
    return {
        'server': 'localhost',
        'port': 9000,
        'username': 'default',
        'password': '',
        'db': 'default',
        'dbm': True,
        'query_completions': {
            'enabled': True,
            'collection_interval': 10,
            'samples_per_hour_per_query': 15,
            'seen_samples_cache_maxsize': 10000,
            'max_samples_per_collection': 1000,
            'explained_queries_per_hour_per_query': 60,
            'explained_queries_cache_maxsize': 5000,
            'run_sync': False,
        },
        'tags': ['test:clickhouse'],
    }",2026-04-15,10.368240930869268,1
datadog/integrations-core,python,3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e,clickhouse/tests/test_explain_plans.py,check_with_dbm,pytest_decorator,132,133,2,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e/clickhouse/tests/test_explain_plans.py#L132-L133,claude,agent,none,"def check_with_dbm(instance_with_dbm):
    return ClickhouseCheck('clickhouse', {}, [instance_with_dbm])",2026-04-15,10.368240930869268,1
datadog/integrations-core,python,3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e,clickhouse/tests/test_explain_plans.py,explain_plans,pytest_decorator,137,139,3,pytest,0,per_test,1,1,1,0,0,0,https://github.com/datadog/integrations-core/blob/3cc9eca2cc81dcc0b7f6110b3f1219d4618d542e/clickhouse/tests/test_explain_plans.py#L137-L139,claude,agent,none,"def explain_plans(check_with_dbm):
    """"""Return the ClickhouseExplainPlans instance from the check's query completions.""""""
    return check_with_dbm.query_completions._explain_plans",2026-04-15,10.368240930869268,1
datadog/integrations-core,python,fce4fd02efe0941be2bc5500da0893a1f9154c5c,clickhouse/tests/test_parts_and_merges.py,instance_enabled,pytest_decorator,22,38,17,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/fce4fd02efe0941be2bc5500da0893a1f9154c5c/clickhouse/tests/test_parts_and_merges.py#L22-L38,claude,agent,none,"def instance_enabled():
    return {
        'server': 'localhost',
        'port': 9000,
        'username': 'default',
        'password': '',
        'db': 'default',
        'dbm': True,
        'parts_and_merges': {
            'enabled': True,
            'collection_interval': 60,
            'max_parts_rows': 500,
            'max_mutations_rows': 200,
            'run_sync': True,
        },
        'tags': ['test:clickhouse'],
    }",2026-04-24,10.392881587953456,1
datadog/integrations-core,python,fce4fd02efe0941be2bc5500da0893a1f9154c5c,clickhouse/tests/test_parts_and_merges.py,check,pytest_decorator,42,43,2,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/fce4fd02efe0941be2bc5500da0893a1f9154c5c/clickhouse/tests/test_parts_and_merges.py#L42-L43,claude,agent,none,"def check(instance_enabled):
    return ClickhouseCheck('clickhouse', {}, [instance_enabled])",2026-04-24,10.392881587953456,1
datadog/integrations-core,python,fce4fd02efe0941be2bc5500da0893a1f9154c5c,clickhouse/tests/test_parts_and_merges_integration.py,parts_and_merges_instance,pytest_decorator,44,56,13,pytest,0,per_test,1,1,1,0,0,0,https://github.com/datadog/integrations-core/blob/fce4fd02efe0941be2bc5500da0893a1f9154c5c/clickhouse/tests/test_parts_and_merges_integration.py#L44-L56,claude,agent,none,"def parts_and_merges_instance(instance):
    instance['dbm'] = True
    instance['parts_and_merges'] = {
        'enabled': True,
        'run_sync': True,
        'collection_interval': 60,
    }
    # Disable other DBM sub-collectors to keep the test focused.
    instance['query_metrics'] = {'enabled': False}
    instance['query_samples'] = {'enabled': False}
    instance['query_completions'] = {'enabled': False}
    instance['query_errors'] = {'enabled': False}
    return instance",2026-04-24,10.392881587953456,1
datadog/integrations-core,python,fce4fd02efe0941be2bc5500da0893a1f9154c5c,clickhouse/tests/test_parts_and_merges_integration.py,stop_orphaned_threads,pytest_decorator,60,62,3,pytest,0,per_test,1,1,0,1,0,0,https://github.com/datadog/integrations-core/blob/fce4fd02efe0941be2bc5500da0893a1f9154c5c/clickhouse/tests/test_parts_and_merges_integration.py#L60-L62,claude,agent,none,"def stop_orphaned_threads():
    DBMAsyncJob.executor.shutdown(wait=True)
    DBMAsyncJob.executor = ThreadPoolExecutor()",2026-04-24,10.392881587953456,1
datadog/integrations-core,python,b5362c71c254c4a65f7acfb036522dd7e5f893b0,datadog_checks_downloader/tests/test_v2_downloader.py,mock_urlopen,pytest_decorator,70,73,4,pytest,1,per_test,1,2,0,0,1,1,https://github.com/datadog/integrations-core/blob/b5362c71c254c4a65f7acfb036522dd7e5f893b0/datadog_checks_downloader/tests/test_v2_downloader.py#L70-L73,claude,agent,feat,"def mock_urlopen():
    with patch('datadog_checks.downloader.download_v2.urllib.request.urlopen') as mock:
        mock.return_value = _mock_response(WHEEL_CONTENT)
        yield mock",2026-05-27,10.483230663928817,1
datadog/integrations-core,python,b5362c71c254c4a65f7acfb036522dd7e5f893b0,datadog_checks_downloader/tests/test_v2_downloader.py,mock_updater_cls,pytest_decorator,77,80,4,pytest,1,per_test,1,2,0,0,0,1,https://github.com/datadog/integrations-core/blob/b5362c71c254c4a65f7acfb036522dd7e5f893b0/datadog_checks_downloader/tests/test_v2_downloader.py#L77-L80,claude,agent,feat,"def mock_updater_cls():
    with patch('datadog_checks.downloader.download_v2.Updater') as mock:
        mock.return_value = _mock_tuf_updater(POINTER)
        yield mock",2026-05-27,10.483230663928817,1
datadog/integrations-core,python,17f0700ec8f08178656b1d604279055913a83db9,clickhouse/tests/test_metadata.py,collect_schemas_instance,pytest_decorator,79,95,17,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/17f0700ec8f08178656b1d604279055913a83db9/clickhouse/tests/test_metadata.py#L79-L95,claude,agent,none,"def collect_schemas_instance():
    return {
        'server': 'localhost',
        'port': 9000,
        'username': 'default',
        'password': '',
        'db': 'default',
        'dbm': True,
        'collect_schemas': {
            'enabled': True,
            'collection_interval': 600,
            'max_tables': 5000,
            'max_columns': 1000,
            'run_sync': True,
        },
        'tags': ['test:clickhouse'],
    }",2026-06-03,10.50239561943874,1
datadog/integrations-core,python,17f0700ec8f08178656b1d604279055913a83db9,clickhouse/tests/test_metadata.py,check,pytest_decorator,99,100,2,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/17f0700ec8f08178656b1d604279055913a83db9/clickhouse/tests/test_metadata.py#L99-L100,claude,agent,none,"def check(collect_schemas_instance):
    return ClickhouseCheck('clickhouse', {}, [collect_schemas_instance])",2026-06-03,10.50239561943874,1
datadog/integrations-core,python,17f0700ec8f08178656b1d604279055913a83db9,clickhouse/tests/test_metadata.py,collector,pytest_decorator,104,105,2,pytest,0,per_test,1,1,1,0,0,0,https://github.com/datadog/integrations-core/blob/17f0700ec8f08178656b1d604279055913a83db9/clickhouse/tests/test_metadata.py#L104-L105,claude,agent,none,"def collector(check) -> ClickhouseSchemaCollector:
    return check.metadata._schema_collector",2026-06-03,10.50239561943874,1
datadog/integrations-core,python,17f0700ec8f08178656b1d604279055913a83db9,clickhouse/tests/test_metadata_integration.py,metadata_instance,pytest_decorator,42,56,15,pytest,0,per_test,1,1,1,0,0,0,https://github.com/datadog/integrations-core/blob/17f0700ec8f08178656b1d604279055913a83db9/clickhouse/tests/test_metadata_integration.py#L42-L56,claude,agent,none,"def metadata_instance(instance):
    instance['dbm'] = True
    instance['collect_schemas'] = {
        'enabled': True,
        'run_sync': True,
        'collection_interval': 60,
        'max_tables': 5000,
        'max_columns': 1000,
    }
    instance['query_metrics'] = {'enabled': False}
    instance['query_samples'] = {'enabled': False}
    instance['query_completions'] = {'enabled': False}
    instance['query_errors'] = {'enabled': False}
    instance['parts_and_merges'] = {'enabled': False}
    return instance",2026-06-03,10.50239561943874,1
datadog/integrations-core,python,17f0700ec8f08178656b1d604279055913a83db9,clickhouse/tests/test_metadata_integration.py,stop_orphaned_threads,pytest_decorator,60,62,3,pytest,0,per_test,1,1,0,1,0,0,https://github.com/datadog/integrations-core/blob/17f0700ec8f08178656b1d604279055913a83db9/clickhouse/tests/test_metadata_integration.py#L60-L62,claude,agent,none,"def stop_orphaned_threads():
    DBMAsyncJob.executor.shutdown(wait=True)
    DBMAsyncJob.executor = ThreadPoolExecutor()",2026-06-03,10.50239561943874,1
datadog/integrations-core,python,3cc9ebc7c62a4f2d3480d4ddb1b6a49fbaafac67,clickhouse/tests/test_table_metrics.py,schema_metrics_instance,pytest_decorator,35,45,11,pytest,0,per_test,1,1,0,0,0,0,https://github.com/datadog/integrations-core/blob/3cc9ebc7c62a4f2d3480d4ddb1b6a49fbaafac67/clickhouse/tests/test_table_metrics.py#L35-L45,claude,agent,none,"def schema_metrics_instance():
    return {
        'server': 'localhost',
        'port': 9000,
        'username': 'default',
        'password': '',
        'db': 'default',
        'dbm': True,
        'schema_metrics': {'enabled': True, 'collection_interval': 60, 'run_sync': True},
        'tags': ['test:clickhouse'],
    }",2026-06-04,10.505133470225873,1
datadog/integrations-core,python,3cc9ebc7c62a4f2d3480d4ddb1b6a49fbaafac67,clickhouse/tests/test_table_metrics.py,check,pytest_decorator,49,50,2,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/3cc9ebc7c62a4f2d3480d4ddb1b6a49fbaafac67/clickhouse/tests/test_table_metrics.py#L49-L50,claude,agent,none,"def check(schema_metrics_instance):
    return ClickhouseCheck('clickhouse', {}, [schema_metrics_instance])",2026-06-04,10.505133470225873,1
datadog/integrations-core,python,bdac825807a95a07866524d97f7adee73db4757f,hpe_aruba_edgeconnect/tests/conftest.py,dd_environment,pytest_decorator,31,94,61,pytest,0,global,1,3,2,1,5,1,https://github.com/datadog/integrations-core/blob/bdac825807a95a07866524d97f7adee73db4757f/hpe_aruba_edgeconnect/tests/conftest.py#L31-L94,claude,agent,none,"def dd_environment(instance, dd_save_state):
    if USE_EDGECONNECT_LAB:
        orch_ip = os.environ['EDGECONNECT_ORCH_IP']
        orch_username = os.environ['EDGECONNECT_ORCH_USERNAME']
        orch_password = os.environ['EDGECONNECT_ORCH_PASSWORD']
        appliance_username = os.environ.get('EDGECONNECT_APPLIANCE_USERNAME', orch_username)
        appliance_password = os.environ.get('EDGECONNECT_APPLIANCE_PASSWORD', orch_password)
        appliance_credentials = [
            {'cidr': '0.0.0.0/0', 'username': appliance_username, 'password': appliance_password},
        ]
        inst = instance(
            orch_ip,
            orchestrator_username=orch_username,
            orchestrator_password=orch_password,
            appliance_credentials_overrides=appliance_credentials,
            send_ndm_metadata=True,
            collect_events=True,
        )
        dd_save_state('e2e_instance', inst)
        yield {
            'instances': [inst],
            'logs': [
                {
                    'type': 'tcp',
                    'port': 10514,
                    'service': 'edgeconnect',
                    'source': 'aruba_edgeconnect',
                }
            ],
        }
    else:
        orch_port = find_free_port(HOST)
        appliance_port = find_free_port(HOST)
        orch_ip = f'{HOST}:{orch_port}'
        appliance_ip = f'{HOST}:{appliance_port}'

        def _ready():
            ctx = ssl.create_default_context()
            ctx.check_hostname = False
            ctx.verify_mode = ssl.CERT_NONE
            urlopen(f'https://{orch_ip}/health', timeout=2, context=ctx)
            urlopen(f'https://{appliance_ip}/health', timeout=2, context=ctx)

        inst = instance(
            orch_ip,
            connect_timeout=2,
            appliance_ips={'exclude': [f'{EXCLUDED_APPLIANCE_IP}/32']},
        )

        with docker_run(
            compose_file=COMPOSE_FILE,
            build=True,
            conditions=[WaitFor(_ready, attempts=60, wait=1)],
            env_vars={
                'HOST_PORT': str(orch_port),
                'APPLIANCE_PORT': str(appliance_port),
                'ORCH_USERNAME': 'admin',
                'ORCH_PASSWORD': '',
                'APPLIANCE_USERNAME': 'admin',
                'APPLIANCE_PASSWORD': '',
                'APPLIANCE_IP': appliance_ip,
            },
        ):
            yield {'instances': [inst]}",2026-06-09,10.518822724161533,1
datadog/integrations-core,python,bdac825807a95a07866524d97f7adee73db4757f,hpe_aruba_edgeconnect/tests/conftest.py,instance,pytest_decorator,98,122,24,pytest,0,global,4,2,0,0,0,0,https://github.com/datadog/integrations-core/blob/bdac825807a95a07866524d97f7adee73db4757f/hpe_aruba_edgeconnect/tests/conftest.py#L98-L122,claude,agent,none,"def instance():
    def builder(
        orchestrator_ip: str,
        orchestrator_username: str = 'admin',
        orchestrator_password: str = '',
        appliance_ips=None,
        appliance_credentials=None,
        send_ndm_metadata: bool = False,
        **kwargs,
    ) -> dict:
        inst = {
            'orchestrator_ip': orchestrator_ip,
            'orchestrator_username': orchestrator_username,
            'orchestrator_password': orchestrator_password,
            'tls_verify': False,
            'send_ndm_metadata': send_ndm_metadata,
            **kwargs,
        }
        if appliance_ips is not None:
            inst['appliance_ips'] = appliance_ips if isinstance(appliance_ips, dict) else {'include': appliance_ips}
        if appliance_credentials is not None:
            inst['appliance_credentials_overrides'] = appliance_credentials
        return inst

    return builder",2026-06-09,10.518822724161533,1
datadog/integrations-core,python,bdac825807a95a07866524d97f7adee73db4757f,hpe_aruba_edgeconnect/tests/conftest.py,check,pytest_decorator,126,128,3,pytest,0,per_test,1,1,1,1,0,0,https://github.com/datadog/integrations-core/blob/bdac825807a95a07866524d97f7adee73db4757f/hpe_aruba_edgeconnect/tests/conftest.py#L126-L128,claude,agent,none,"def check(instance):
    inst = instance('localhost:8443', appliance_ips=['10.0.0.1'], max_backfill_minutes=10)
    return HpeArubaEdgeconnectCheck('hpe_aruba_edgeconnect', {}, [inst])",2026-06-09,10.518822724161533,1
datadog/integrations-core,python,bdac825807a95a07866524d97f7adee73db4757f,hpe_aruba_edgeconnect/tests/conftest.py,all_metrics_aggregator,pytest_decorator,132,147,16,pytest,0,per_test,1,1,4,0,0,0,https://github.com/datadog/integrations-core/blob/bdac825807a95a07866524d97f7adee73db4757f/hpe_aruba_edgeconnect/tests/conftest.py#L132-L147,claude,agent,none,"def all_metrics_aggregator(dd_run_check, aggregator, mocker, check):
    client = _mock_appliance_client(TGZ_DATA)
    _setup_mocks(
        mocker,
        check,
        APPLIANCE_PAYLOAD,
        appliance_client=client,
        cached_timestamp='99999940',
        overlay_config=[
            {'id': 0, 'name': 'business'},
            {'name': 'BulkData', 'trafficClass': 2},
            {'name': 'RealTime', 'trafficClass': 4},
        ],
    )
    dd_run_check(check)
    return aggregator",2026-06-09,10.518822724161533,1
elastic/detection-rules,python,671167f0740b0471085d85e67f51f15f839d7ae9,tests/test_schemas.py,setUp,unittest_setup,367,374,8,unittest,0,per_test,1,1,0,0,1,1,https://github.com/elastic/detection-rules/blob/671167f0740b0471085d85e67f51f15f839d7ae9/tests/test_schemas.py#L367-L374,copilot,agent,none,"def setUp(self):
        """"""Force local validation for these tests.""""""
        # These cases exercise local AST/semantic validation (KEEP/METADATA checks). Routing them
        # through remote validation is possible, but the explicit goal of these is to use local vs remote,
        # so we patch the environment variable to force local validation regardless of other settings.
        patcher = unittest.mock.patch.dict(os.environ, {""DR_REMOTE_ESQL_VALIDATION"": """"})
        patcher.start()
        self.addCleanup(patcher.stop)",2026-06-04,5.960301163586585,1
exa-networks/exabgp,python,fdcce91bc662dac816bc70a9e36bda45c9983bae,tests/fuzz/test_update_eor.py,mock_logger,pytest_decorator,24,30,7,pytest,4,per_test,1,2,0,2,0,1,https://github.com/exa-networks/exabgp/blob/fdcce91bc662dac816bc70a9e36bda45c9983bae/tests/fuzz/test_update_eor.py#L24-L30,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    with patch('exabgp.bgp.message.update.logfunc') as mock_logfunc, \
         patch('exabgp.bgp.message.update.log') as mock_log:
        mock_logfunc.debug = Mock()
        mock_log.debug = Mock()
        yield",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,b141c25e6ae1a2f5c083a375b5943b2276b284bf,tests/fuzz/test_update_integration.py,mock_logger,pytest_decorator,23,33,11,pytest,8,per_test,1,2,0,4,0,1,https://github.com/exa-networks/exabgp/blob/b141c25e6ae1a2f5c083a375b5943b2276b284bf/tests/fuzz/test_update_integration.py#L23-L33,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    with patch('exabgp.bgp.message.update.logfunc') as mock_logfunc, \
         patch('exabgp.bgp.message.update.log') as mock_log, \
         patch('exabgp.bgp.message.update.nlri.nlri.logfunc') as mock_nlri_logfunc, \
         patch('exabgp.bgp.message.update.attribute.attributes.logfunc') as mock_attr_logfunc:
        mock_logfunc.debug = Mock()
        mock_log.debug = Mock()
        mock_nlri_logfunc.debug = Mock()
        mock_attr_logfunc.debug = Mock()
        yield",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,1304aad4e09be1dbfe97e6498f25bc1f42f708f4,tests/test_attributes.py,mock_logger,pytest_decorator,32,38,7,pytest,4,per_test,1,2,0,2,0,1,https://github.com/exa-networks/exabgp/blob/1304aad4e09be1dbfe97e6498f25bc1f42f708f4/tests/test_attributes.py#L32-L38,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    with patch('exabgp.bgp.message.update.attribute.attributes.logfunc') as mock_logfunc, \
         patch('exabgp.bgp.message.update.attribute.attributes.log') as mock_log:
        mock_logfunc.debug = Mock()
        mock_log.debug = Mock()
        yield",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,f7f6b51a9708a09056de974c06b45f8bf9b9ad7f,tests/test_update_message.py,mock_logger,pytest_decorator,27,63,30,pytest,13,per_test,1,2,0,10,0,1,https://github.com/exa-networks/exabgp/blob/f7f6b51a9708a09056de974c06b45f8bf9b9ad7f/tests/test_update_message.py#L27-L63,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    # Mock the option.logger attribute to avoid AttributeError
    from exabgp.logger.option import option
    from exabgp.logger import log

    # Save original values
    original_logger = option.logger
    original_formater = option.formater

    # Create a mock logger with all required methods
    mock_option_logger = Mock()
    mock_option_logger.debug = Mock()
    mock_option_logger.info = Mock()
    mock_option_logger.warning = Mock()
    mock_option_logger.error = Mock()
    mock_option_logger.critical = Mock()

    # Create a mock formater that accepts all arguments
    mock_formater = Mock(return_value=""formatted message"")

    option.logger = mock_option_logger
    option.formater = mock_formater

    # Also mock logfunc to avoid other issues
    with patch('exabgp.bgp.message.update.logfunc') as mock_logfunc, \
         patch('exabgp.bgp.message.update.nlri.nlri.logfunc') as mock_nlri_logfunc, \
         patch('exabgp.bgp.message.update.attribute.attributes.logfunc') as mock_attr_logfunc:
        mock_logfunc.debug = Mock()
        mock_nlri_logfunc.debug = Mock()
        mock_attr_logfunc.debug = Mock()

        yield

    # Restore original values
    option.logger = original_logger
    option.formater = original_formater",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,b14779aece4933bb2846cc9f5b2d1bc468574ad4,tests/test_communities.py,mock_logger,pytest_decorator,49,76,22,pytest,7,per_test,1,1,0,7,0,1,https://github.com/exa-networks/exabgp/blob/b14779aece4933bb2846cc9f5b2d1bc468574ad4/tests/test_communities.py#L49-L76,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    from exabgp.logger.option import option
    from exabgp.logger import log

    # Save original values
    original_logger = option.logger
    original_formater = option.formater

    # Create a mock logger with all required methods
    mock_option_logger = Mock()
    mock_option_logger.debug = Mock()
    mock_option_logger.info = Mock()
    mock_option_logger.warning = Mock()
    mock_option_logger.error = Mock()
    mock_option_logger.critical = Mock()

    # Create a mock formater that accepts all arguments
    mock_formater = Mock(return_value=""formatted message"")

    option.logger = mock_option_logger
    option.formater = mock_formater

    yield

    # Restore original values
    option.logger = original_logger
    option.formater = original_formater",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,b14779aece4933bb2846cc9f5b2d1bc468574ad4,tests/test_path_attributes.py,mock_logger,pytest_decorator,39,65,21,pytest,7,per_test,1,1,0,7,0,1,https://github.com/exa-networks/exabgp/blob/b14779aece4933bb2846cc9f5b2d1bc468574ad4/tests/test_path_attributes.py#L39-L65,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    from exabgp.logger.option import option

    # Save original values
    original_logger = option.logger
    original_formater = option.formater

    # Create a mock logger with all required methods
    mock_option_logger = Mock()
    mock_option_logger.debug = Mock()
    mock_option_logger.info = Mock()
    mock_option_logger.warning = Mock()
    mock_option_logger.error = Mock()
    mock_option_logger.critical = Mock()

    # Create a mock formater
    mock_formater = Mock(return_value=""formatted message"")

    option.logger = mock_option_logger
    option.formater = mock_formater

    yield

    # Restore original values
    option.logger = original_logger
    option.formater = original_formater",2025-11-08,12.19712525667351,1
exa-networks/exabgp,python,024e59ffa82c0f639463dfa9cccfad295c087f43,tests/fuzz/test_update_message_integration.py,mock_logger,pytest_decorator,25,60,29,pytest,13,per_test,1,2,0,10,0,1,https://github.com/exa-networks/exabgp/blob/024e59ffa82c0f639463dfa9cccfad295c087f43/tests/fuzz/test_update_message_integration.py#L25-L60,claude,agent,none,"def mock_logger():
    """"""Mock the logger to avoid initialization issues.""""""
    from exabgp.logger.option import option
    from exabgp.logger import log

    # Save original values
    original_logger = option.logger
    original_formater = option.formater

    # Create a mock logger with all required methods
    mock_option_logger = Mock()
    mock_option_logger.debug = Mock()
    mock_option_logger.info = Mock()
    mock_option_logger.warning = Mock()
    mock_option_logger.error = Mock()
    mock_option_logger.critical = Mock()

    # Create a mock formater that accepts all arguments
    mock_formater = Mock(return_value=""formatted message"")

    option.logger = mock_option_logger
    option.formater = mock_formater

    # Also mock logfunc to avoid other issues
    with patch('exabgp.bgp.message.update.logfunc') as mock_logfunc, \
         patch('exabgp.bgp.message.update.nlri.nlri.logfunc') as mock_nlri_logfunc, \
         patch('exabgp.bgp.message.update.attribute.attributes.logfunc') as mock_attr_logfunc:
        mock_logfunc.debug = Mock()
        mock_nlri_logfunc.debug = Mock()
        mock_attr_logfunc.debug = Mock()

        yield

    # Restore original values
    option.logger = original_logger
    option.formater = original_formater",2025-11-08,12.19712525667351,1
