repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,reuse_count,has_teardown_pair,github_url,is_complete_addition
agentscope-ai/agentscope-java,java,bcc2dcd74ee18d2c061b3565adaf0e00af0b5790,agentscope-extensions/agentscope-extensions-rag-simple/src/test/java/io/agentscope/core/embedding/openai/OpenAITextEmbeddingEmbedTest.java,setUp,junit5_before_each,53,63,11,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/bcc2dcd74ee18d2c061b3565adaf0e00af0b5790/agentscope-extensions/agentscope-extensions-rag-simple/src/test/java/io/agentscope/core/embedding/openai/OpenAITextEmbeddingEmbedTest.java#L53-L63,1
agentscope-ai/agentscope-java,java,5f86be675a2f7e4d58448721b8b0835837517ca2,agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension-deployment/src/test/java/io/agentscope/quarkus/deployment/AgentScopeProcessorTest.java,setUp,junit5_before_each,43,46,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/5f86be675a2f7e4d58448721b8b0835837517ca2/agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension-deployment/src/test/java/io/agentscope/quarkus/deployment/AgentScopeProcessorTest.java#L43-L46,1
agentscope-ai/agentscope-java,java,5f86be675a2f7e4d58448721b8b0835837517ca2,agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension/src/test/java/io/agentscope/quarkus/runtime/AgentScopeProducerUnitTest.java,setUp,junit5_before_each,57,84,24,junit,1,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/5f86be675a2f7e4d58448721b8b0835837517ca2/agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension/src/test/java/io/agentscope/quarkus/runtime/AgentScopeProducerUnitTest.java#L57-L84,1
agentscope-ai/agentscope-java,java,5f86be675a2f7e4d58448721b8b0835837517ca2,agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension/src/test/java/io/agentscope/quarkus/runtime/AgentScopeRecorderTest.java,setUp,junit5_before_each,33,36,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/5f86be675a2f7e4d58448721b8b0835837517ca2/agentscope-extensions/agentscope-extensions-quarkus/agentscope-quarkus-extension/src/test/java/io/agentscope/quarkus/runtime/AgentScopeRecorderTest.java#L33-L36,1
agentscope-ai/agentscope-java,java,9ac6287eecfd9283e498f8036378517609912d02,agentscope-core/src/test/java/io/agentscope/core/pipeline/FanoutPipelineSchedulerTest.java,setUp,junit5_before_each,61,66,6,junit,0,per_test,1,2,0,3,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/9ac6287eecfd9283e498f8036378517609912d02/agentscope-core/src/test/java/io/agentscope/core/pipeline/FanoutPipelineSchedulerTest.java#L61-L66,1
agentscope-ai/agentscope-java,java,987fa874c0892d60b85c411edf578cd827c6595b,agentscope-core/src/test/java/io/agentscope/core/memory/InMemoryMemoryTest.java,setUp,junit5_before_each,32,35,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/987fa874c0892d60b85c411edf578cd827c6595b/agentscope-core/src/test/java/io/agentscope/core/memory/InMemoryMemoryTest.java#L32-L35,1
agentscope-ai/agentscope-java,java,987fa874c0892d60b85c411edf578cd827c6595b,agentscope-core/src/test/java/io/agentscope/core/pipeline/FanoutPipelineBuilderSchedulerTest.java,setUp,junit5_before_each,60,65,6,junit,0,per_test,1,2,0,3,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/987fa874c0892d60b85c411edf578cd827c6595b/agentscope-core/src/test/java/io/agentscope/core/pipeline/FanoutPipelineBuilderSchedulerTest.java#L60-L65,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/AgentScopeA2aServerTest.java,setUp,junit5_before_each,72,88,16,junit,4,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/AgentScopeA2aServerTest.java#L72-L88,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/card/AgentScopeAgentCardConverterTest.java,setUp,junit5_before_each,52,68,15,junit,3,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/card/AgentScopeAgentCardConverterTest.java#L52-L68,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/executor/AgentScopeAgentExecutorTest.java,setUp,junit5_before_each,56,70,15,junit,5,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/executor/AgentScopeAgentExecutorTest.java#L56-L70,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/executor/runner/AgentRunnerTest.java,setUp,junit5_before_each,49,56,8,junit,1,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/executor/runner/AgentRunnerTest.java#L49-L56,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/registry/AgentRegistryServiceTest.java,setUp,junit5_before_each,47,58,10,junit,2,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/registry/AgentRegistryServiceTest.java#L47-L58,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/DeploymentPropertiesTest.java,setUp,junit5_before_each,53,56,4,junit,0,per_test,1,2,0,0,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/DeploymentPropertiesTest.java#L53-L56,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/DeploymentPropertiesTest.java,tearDown,junit5_after_each,58,63,6,junit,0,per_test,2,4,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/DeploymentPropertiesTest.java#L58-L63,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/jsonrpc/JsonRpcTransportWrapperTest.java,setUp,junit5_before_each,81,85,5,junit,1,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/transport/jsonrpc/JsonRpcTransportWrapperTest.java#L81-L85,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/utils/MessageConvertUtilTest.java,setUp,junit5_before_each,56,61,6,junit,1,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-extensions-a2a/agentscope-extensions-a2a-server/src/test/java/io/agentscope/core/a2a/server/utils/MessageConvertUtilTest.java#L56-L61,1
agentscope-ai/agentscope-java,java,3b5889996c2eac9a032e6354c836a7d2cbbef93c,agentscope-extensions/agentscope-spring-boot-starters/agentscope-a2a-spring-boot-starter/src/test/java/io/agentscope/spring/boot/a2a/controller/A2aJsonRpcControllerTest.java,setUp,junit5_before_each,62,70,9,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/3b5889996c2eac9a032e6354c836a7d2cbbef93c/agentscope-extensions/agentscope-spring-boot-starters/agentscope-a2a-spring-boot-starter/src/test/java/io/agentscope/spring/boot/a2a/controller/A2aJsonRpcControllerTest.java#L62-L70,1
agentscope-ai/agentscope-java,java,4f2eecc8d923a4b20f9a4e40153d5a8880de0290,agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/DashScopeMultiModalToolE2ETest.java,setUp,junit5_before_each,59,62,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/4f2eecc8d923a4b20f9a4e40153d5a8880de0290/agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/DashScopeMultiModalToolE2ETest.java#L59-L62,1
agentscope-ai/agentscope-java,java,4f2eecc8d923a4b20f9a4e40153d5a8880de0290,agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/DashScopeMultiModalToolTest.java,setUp,junit5_before_each,103,106,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/4f2eecc8d923a4b20f9a4e40153d5a8880de0290/agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/DashScopeMultiModalToolTest.java#L103-L106,1
agentscope-ai/agentscope-java,java,4f2eecc8d923a4b20f9a4e40153d5a8880de0290,agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/OpenAIMultiModalToolE2ETest.java,setUp,junit5_before_each,59,62,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/4f2eecc8d923a4b20f9a4e40153d5a8880de0290/agentscope-core/src/test/java/io/agentscope/core/tool/multimodal/OpenAIMultiModalToolE2ETest.java#L59-L62,1
agentscope-ai/agentscope-java,java,14d2783188c9e6d238708becb94672c8c631dbee,agentscope-core/src/test/java/io/agentscope/core/session/SessionManagerTest.java,tearDown,junit5_after_all,37,45,9,junit,0,per_class,2,5,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/14d2783188c9e6d238708becb94672c8c631dbee/agentscope-core/src/test/java/io/agentscope/core/session/SessionManagerTest.java#L37-L45,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/AgentSkillPromptProviderTest.java,setUp,junit5_before_each,31,35,5,junit,0,per_test,1,2,0,2,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/AgentSkillPromptProviderTest.java#L31-L35,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/SkillBoxTest.java,setUp,junit5_before_each,56,61,6,junit,0,per_test,1,2,0,2,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/SkillBoxTest.java#L56-L61,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/SkillBoxToolsTest.java,setUp,junit5_before_each,54,74,17,junit,0,per_test,1,2,0,4,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/SkillBoxToolsTest.java#L54-L74,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/SkillHookTest.java,setUp,junit5_before_each,62,71,10,junit,0,per_test,1,2,0,5,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/SkillHookTest.java#L62-L71,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/SkillRegistryTest.java,setUp,junit5_before_each,33,36,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/SkillRegistryTest.java#L33-L36,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/repository/FileSystemSkillRepositoryTest.java,setUp,junit5_before_each,56,66,9,junit,0,per_test,1,2,0,1,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/repository/FileSystemSkillRepositoryTest.java#L56-L66,1
agentscope-ai/agentscope-java,java,155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84,agentscope-core/src/test/java/io/agentscope/core/skill/repository/FileSystemSkillRepositoryTest.java,tearDown,junit5_after_each,68,71,4,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/155de0a3e14593cc7ed81d52fa9ef4bc1e2aad84/agentscope-core/src/test/java/io/agentscope/core/skill/repository/FileSystemSkillRepositoryTest.java#L68-L71,1
agentscope-ai/agentscope-java,java,ff5906df99ba1fe58fd7d07eb357b3b2e84035e1,agentscope-core/src/test/java/io/agentscope/core/tool/coding/ShellCommandToolTest.java,setUp,junit5_before_each,47,50,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/ff5906df99ba1fe58fd7d07eb357b3b2e84035e1/agentscope-core/src/test/java/io/agentscope/core/tool/coding/ShellCommandToolTest.java#L47-L50,1
agentscope-ai/agentscope-java,java,ff5906df99ba1fe58fd7d07eb357b3b2e84035e1,agentscope-core/src/test/java/io/agentscope/core/tool/coding/UnixCommandValidatorTest.java,setUp,junit5_before_each,37,40,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/ff5906df99ba1fe58fd7d07eb357b3b2e84035e1/agentscope-core/src/test/java/io/agentscope/core/tool/coding/UnixCommandValidatorTest.java#L37-L40,1
agentscope-ai/agentscope-java,java,ff5906df99ba1fe58fd7d07eb357b3b2e84035e1,agentscope-core/src/test/java/io/agentscope/core/tool/coding/WindowsCommandValidatorTest.java,setUp,junit5_before_each,37,40,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/ff5906df99ba1fe58fd7d07eb357b3b2e84035e1/agentscope-core/src/test/java/io/agentscope/core/tool/coding/WindowsCommandValidatorTest.java#L37-L40,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientRequestTest.java,setUp,junit5_before_each,46,51,6,junit,0,per_test,1,2,0,2,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientRequestTest.java#L46-L51,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientRequestTest.java,tearDown,junit5_after_each,53,56,4,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientRequestTest.java#L53-L56,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientTest.java,setUp,junit5_before_each,44,49,6,junit,0,per_test,1,2,0,2,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientTest.java#L44-L49,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientTest.java,tearDown,junit5_after_each,51,54,4,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackClientTest.java#L51-L54,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackKnowledgeTest.java,setUp,junit5_before_each,44,48,5,junit,0,per_test,1,2,0,1,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackKnowledgeTest.java#L44-L48,1
agentscope-ai/agentscope-java,java,e23ee1e61fce730a48399fe4fde07748f20d65b0,agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackKnowledgeTest.java,tearDown,junit5_after_each,50,53,4,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/e23ee1e61fce730a48399fe4fde07748f20d65b0/agentscope-extensions/agentscope-extensions-rag-haystack/src/test/java/io/agentscope/core/rag/integration/haystack/HayStackKnowledgeTest.java#L50-L53,1
agentscope-ai/agentscope-java,java,c1f0ceca59bd811e2ce63dda266f2a6b34f7f854,agentscope-extensions/agentscope-extensions-higress/src/test/java/io/agentscope/extensions/higress/HigressMcpClientWrapperTest.java,setUp,junit5_before_each,47,50,4,junit,1,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/c1f0ceca59bd811e2ce63dda266f2a6b34f7f854/agentscope-extensions/agentscope-extensions-higress/src/test/java/io/agentscope/extensions/higress/HigressMcpClientWrapperTest.java#L47-L50,1
agentscope-ai/agentscope-java,java,d40aea367823a22e22338569cd6759450e0533c6,agentscope-core/src/test/java/io/agentscope/core/model/transport/JdkHttpTransportTest.java,setUp,junit5_before_each,51,62,11,junit,0,per_test,1,2,0,2,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/d40aea367823a22e22338569cd6759450e0533c6/agentscope-core/src/test/java/io/agentscope/core/model/transport/JdkHttpTransportTest.java#L51-L62,1
agentscope-ai/agentscope-java,java,d40aea367823a22e22338569cd6759450e0533c6,agentscope-core/src/test/java/io/agentscope/core/model/transport/JdkHttpTransportTest.java,tearDown,junit5_after_each,64,68,5,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/d40aea367823a22e22338569cd6759450e0533c6/agentscope-core/src/test/java/io/agentscope/core/model/transport/JdkHttpTransportTest.java#L64-L68,1
agentscope-ai/agentscope-java,java,fc655831cf889f1cd45fee0f9953ca529208281d,agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/discovery/NacosAgentCardResolverTest.java,setUp,junit5_before_each,66,69,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/fc655831cf889f1cd45fee0f9953ca529208281d/agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/discovery/NacosAgentCardResolverTest.java#L66-L69,1
agentscope-ai/agentscope-java,java,fc655831cf889f1cd45fee0f9953ca529208281d,agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosA2aRegistryTest.java,setUp,junit5_before_each,61,64,4,junit,0,per_test,1,2,0,1,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/fc655831cf889f1cd45fee0f9953ca529208281d/agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosA2aRegistryTest.java#L61-L64,1
agentscope-ai/agentscope-java,java,fc655831cf889f1cd45fee0f9953ca529208281d,agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosA2aTransportPropertiesEnvParserTest.java,setUp,junit5_before_all,47,53,7,junit,0,per_class,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/fc655831cf889f1cd45fee0f9953ca529208281d/agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosA2aTransportPropertiesEnvParserTest.java#L47-L53,1
agentscope-ai/agentscope-java,java,fc655831cf889f1cd45fee0f9953ca529208281d,agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosAgentRegistryTest.java,setUp,junit5_before_each,64,74,10,junit,1,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/fc655831cf889f1cd45fee0f9953ca529208281d/agentscope-extensions/agentscope-extensions-nacos/agentscope-extensions-nacos-a2a/src/test/java/io/agentscope/core/nacos/a2a/registry/NacosAgentRegistryTest.java#L64-L74,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/AgentQuartzJobTest.java,setUp,junit5_before_each,54,71,16,junit,5,per_test,1,2,0,1,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/AgentQuartzJobTest.java#L54-L71,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/AgentQuartzJobTest.java,tearDown,junit5_after_each,73,76,4,junit,0,per_test,1,2,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/AgentQuartzJobTest.java#L73-L76,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzAgentSchedulerTest.java,setUp,junit5_before_each,55,58,4,junit,0,per_test,1,2,0,0,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzAgentSchedulerTest.java#L55-L58,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzAgentSchedulerTest.java,tearDown,junit5_after_each,102,107,6,junit,0,per_test,2,4,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzAgentSchedulerTest.java#L102-L107,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzFixedDelayIntegrationTest.java,setUp,junit5_before_each,68,71,4,junit,0,per_test,1,2,0,0,0,1,1,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzFixedDelayIntegrationTest.java#L68-L71,1
agentscope-ai/agentscope-java,java,a3e6f594300cf997e0dd6de1e59723b7cc56a06f,agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzFixedDelayIntegrationTest.java,tearDown,junit5_after_each,73,78,6,junit,0,per_test,2,4,0,0,0,1,0,https://github.com/agentscope-ai/agentscope-java/blob/a3e6f594300cf997e0dd6de1e59723b7cc56a06f/agentscope-extensions/agentscope-extensions-scheduler/agentscope-extensions-scheduler-quartz/src/test/java/io/agentscope/extensions/scheduler/quartz/QuartzFixedDelayIntegrationTest.java#L73-L78,1
