repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url
anti-work/shortest,typescript,2,2,bf4c2a11d8bce55598e34307d48767e64e314371,a881b06543468c61f23cbe533515c848f281145a,https://github.com/anti-work/shortest.git
mastra-ai/mastra,typescript,234,61,c27c4b9f137df5414fca4e45896aceccff6b0ed5,ec510e70eba4c24497c1df1bf5e9dce82647801f,https://github.com/mastra-ai/mastra.git
yamadashy/repomix,typescript,6,2,dcc2f10395bc1c757b6cf974bc2e86181deb17dd,e126b15ba9fadbb84eb0580046adba967f8ba1a2,https://github.com/yamadashy/repomix.git
browserbase/stagehand,typescript,4,3,732b3840f1631210dad2c720ec567e15e69ed304,5c889dfef9659a1f57f4de641c2d4e79208a159a,https://github.com/browserbase/stagehand.git
OpenRouterTeam/ai-sdk-provider,typescript,6,2,82e8014d2f82325db64e5eb6bf99a0cf781dafef,d32823ee71a6387b0e3022d5c7c9b59e77aa8510,https://github.com/OpenRouterTeam/ai-sdk-provider.git
modelcontextprotocol/typescript-sdk,typescript,101,30,78bae7426d4ca38216c0571b5aa7806f58ab81e4,e2723d30b8b4ac42789f5cad1c87785132ad950f,https://github.com/modelcontextprotocol/typescript-sdk.git
modelcontextprotocol/servers,typescript,5,2,d00c60df9d74dba8a3bb13113f8904407cda594f,e515378a9086c3a067042c78ce808ed6483f4c9d,https://github.com/modelcontextprotocol/servers.git
modelcontextprotocol/inspector,typescript,4,1,cf1fb61de43186c67a781595b8a7b9dcd50337cc,cf1fb61de43186c67a781595b8a7b9dcd50337cc,https://github.com/modelcontextprotocol/inspector.git
loglayer/loglayer,typescript,1,1,9730bd8529b5aeac5ba2452dbc14bdc734e790f4,9730bd8529b5aeac5ba2452dbc14bdc734e790f4,https://github.com/loglayer/loglayer.git
YFGaia/dify-plus,typescript,7,2,6e050da786bcdb7352b67802317e7b815a128094,2b1245f37644f358b35cbce795908a5475498614,https://github.com/YFGaia/dify-plus.git
safe-global/safe-wallet-monorepo,typescript,2,2,02e84c1bd499ec108b071ccca1cfde9bf19cf01e,8e110281f13b62efbb9f10b45156ae2cfc7faa9d,https://github.com/safe-global/safe-wallet-monorepo.git
CherryHQ/cherry-studio,typescript,2,2,8e72f2f71b852746084c147d942f0fc6dd61cec2,5f5ddb2b36d2418e2da21f4df6812c1e7a3bc06e,https://github.com/CherryHQ/cherry-studio.git
sam-goodwin/alchemy,typescript,10,1,c938be63c2110b90c7307e855a1e8e223b42330a,c938be63c2110b90c7307e855a1e8e223b42330a,https://github.com/sam-goodwin/alchemy.git
trycompai/comp,typescript,98,23,a32ec3798f30d42306cf340ef1802e25a24cd30a,aebe81e58897118838e562fbe6ecad78af0530ec,https://github.com/trycompai/comp.git
zereight/gitlab-mcp,typescript,11,3,1739b4b72828c6261f00e387475ec03053b586ed,2e4a0eb7dc50414d0efe53987321be62c6c2e10b,https://github.com/zereight/gitlab-mcp.git
MotiaDev/motia,typescript,26,4,7fbfe7aa24328fa0954adbd308ea18d68ffc5ed3,c3eb6f20618bff47952eb9e6c8bbd0e0027a76cd,https://github.com/MotiaDev/motia.git
rekog-labs/MCP-Nest,typescript,1,1,6214bce3043488571319b2ccea65b16d930e0a75,6214bce3043488571319b2ccea65b16d930e0a75,https://github.com/rekog-labs/MCP-Nest.git
tambo-ai/tambo,typescript,48,17,cdb3ba46802c4fb16f7961c7366ea50a69acebc1,e2943902bcee1444952a63d88c7a4bd897afdb74,https://github.com/tambo-ai/tambo.git
openops-cloud/openops,typescript,6,3,2ea2a631b567cb77ef8e7bdce3477ed86fe35803,93a16045dbfb7b9b8b55c8116e4612ce35d5f1f4,https://github.com/openops-cloud/openops.git
cameroncooke/XcodeBuildMCP,typescript,2,1,714cc7696d1c230e338649784bac2b7f3ab7f99c,714cc7696d1c230e338649784bac2b7f3ab7f99c,https://github.com/cameroncooke/XcodeBuildMCP.git
kodustech/kodus-ai,typescript,1,1,b3868aa2dc85db8432b767e717c5b52c0b91155a,b3868aa2dc85db8432b767e717c5b52c0b91155a,https://github.com/kodustech/kodus-ai.git
arabold/docs-mcp-server,typescript,4,2,5344a4952ec3aed3438bd6e7faeab6abe5f42390,feb03e53c5c80b2cfdf16251eb48c668facdd880,https://github.com/arabold/docs-mcp-server.git
dyad-sh/dyad,typescript,14,6,13d3491e2a49c096af0a02e775ea779d2b6e702e,a5f19192edd29048607914162c4fe205fbafa746,https://github.com/dyad-sh/dyad.git
modelcontextprotocol/modelcontextprotocol,typescript,5,1,c58e38b2f8de8328a1bcf111efa36e000de9d9b5,c58e38b2f8de8328a1bcf111efa36e000de9d9b5,https://github.com/modelcontextprotocol/modelcontextprotocol.git
chaterm/Chaterm,typescript,13,1,a7b0116ceac8b88151753e099a2cf220866aab77,a7b0116ceac8b88151753e099a2cf220866aab77,https://github.com/chaterm/Chaterm.git
AgentDock/AgentDock,typescript,3,1,50b942bcab405be0e559fb593640b972f50ac890,50b942bcab405be0e559fb593640b972f50ac890,https://github.com/AgentDock/AgentDock.git
mongodb-js/mongodb-mcp-server,typescript,10,6,276a98df3e92642ba0f85887c77bf88b528adf59,3af84ca6528a21f48bb7c99229192f26f72e47c9,https://github.com/mongodb-js/mongodb-mcp-server.git
fastrepl/hyprnote,typescript,7,3,8241c67970b49a232cca209c30361641a34bf6ca,e85b90ff0375fc1cf6ca452430aee08465fb2125,https://github.com/fastrepl/hyprnote.git
TanStack/db,typescript,8,3,0912a7c165325e6981f0b702c169004e08d57f75,945868e95944543ccf5d778409548679a952e249,https://github.com/TanStack/db.git
idosal/mcp-ui,typescript,1,1,9bc3c646c2638e16ac62edf9faca2dbee2b8cb7e,9bc3c646c2638e16ac62edf9faca2dbee2b8cb7e,https://github.com/idosal/mcp-ui.git
anthropics/claude-code-action,typescript,39,15,661a6fefbd0569ef35809da16775508ab1937862,f66f337f4e2000f427352c56f5537b872ab337eb,https://github.com/anthropics/claude-code-action.git
mengxi-ream/read-frog,typescript,16,9,aaa71e19e2e473194674e59426469a0dfd2b96f1,c444ef73db58a6de0f6eeff93b04b3e5ae9f509d,https://github.com/mengxi-ream/read-frog.git
groupultra/telegram-search,typescript,2,1,2737b2da6c63685c5e07dd0f395abac1a4b5ab77,2737b2da6c63685c5e07dd0f395abac1a4b5ab77,https://github.com/groupultra/telegram-search.git
theopenco/llmgateway,typescript,29,11,57884db97c4bb0f65df7b3a1de0fc4d84bacff69,dc45792167dedc453122d09f205b89b78576489a,https://github.com/theopenco/llmgateway.git
intellectronica/ruler,typescript,111,42,990c417160ed86be60cf1f7237dcd9098a4c275a,60ef9931b164adf7523fdf478e401d9801c8e31d,https://github.com/intellectronica/ruler.git
kizuna-ai-lab/sokuji,typescript,2,2,a34f53a558f5fb193ab7f217ffeec9be358b4c85,7b13d62157f9df3730cb2ffb59c78ec299d2ddce,https://github.com/kizuna-ai-lab/sokuji.git
livestorejs/livestore,typescript,3,2,138a0f6962b88ff7cc18aeef2c5d8d398a0ed2a8,036bc84739f0f79e14e5cd61ab2131ca47841ba0,https://github.com/livestorejs/livestore.git
get-convex/better-auth,typescript,2,1,1977ce573795f1408b32636fd8ba9d1285e8ec46,1977ce573795f1408b32636fd8ba9d1285e8ec46,https://github.com/get-convex/better-auth.git
CodeWithCJ/SparkyFitness,typescript,2,1,e45d5e2ee1801ca917f9fe34590ac0b5a3b9d5f9,e45d5e2ee1801ca917f9fe34590ac0b5a3b9d5f9,https://github.com/CodeWithCJ/SparkyFitness.git
dyoshikawa/rulesync,typescript,12,6,61ea9c0b5f2509523a5e429a1571795f6003c02c,c3efbe901be882503f56428f89de3bf262db3d2e,https://github.com/dyoshikawa/rulesync.git
czlonkowski/n8n-mcp,typescript,2,1,906d6bfd1a83ec32cf0ed2f65049f54ae9d3e157,906d6bfd1a83ec32cf0ed2f65049f54ae9d3e157,https://github.com/czlonkowski/n8n-mcp.git
microsoft/poml,typescript,1,1,e74a294362c19f861b4b2571b3fb9122909effac,e74a294362c19f861b4b2571b3fb9122909effac,https://github.com/microsoft/poml.git
amantus-ai/vibetunnel,typescript,31,9,31e48b6674ffd505a4701c37e512474ed0fa611b,5a4b9395644aef2fabd83f052bc9cc6a1b7c510d,https://github.com/amantus-ai/vibetunnel.git
jhlee0409/claude-code-history-viewer,typescript,2,1,ccf765beeb0f2e9f984df49a7a9bea20ddcdc57c,ccf765beeb0f2e9f984df49a7a9bea20ddcdc57c,https://github.com/jhlee0409/claude-code-history-viewer.git
microsoft/vscode-copilot-chat,typescript,66,4,575863b56ea77d6f2b01257ccd10df6c0c8abc3d,af813ee4bf9ee121e68039618c7deb95ae2dc60b,https://github.com/microsoft/vscode-copilot-chat.git
ruvnet/claude-flow,typescript,82,11,2dd2bb891fc163b67334b0f58089e762850e87f3,6c1792be5869d1533bd4aac4a41eecfafae179e2,https://github.com/ruvnet/claude-flow.git
dmno-dev/varlock,typescript,29,13,b7dc7716811ed8f6dba9e63d92bd9ef86c6caf9d,c0d994297289206c6f9516151a313b0a429dc454,https://github.com/dmno-dev/varlock.git
vitejs/devtools,typescript,4,1,343d2c76970218ee1c6661f0c6ff68abd759083d,343d2c76970218ee1c6661f0c6ff68abd759083d,https://github.com/vitejs/devtools.git
InsForge/InsForge,typescript,1,1,8fe3007e9dd0d1d0ea4d91266491a1027f634379,8fe3007e9dd0d1d0ea4d91266491a1027f634379,https://github.com/InsForge/InsForge.git
slopus/happy,typescript,7,3,23b95c3dae8446f1c638f472bf1d5f01bae35b84,d790bd43f74aadabeafa40ddc0e856d4f9233a59,https://github.com/slopus/happy.git
abhigyanpatwari/GitNexus,typescript,208,39,baf57bec88bee5e4b48c484d9f78e832a16cbab6,b75e76d44a8d9d7c1963c882d54cd88ee7ef8dc3,https://github.com/abhigyanpatwari/GitNexus.git
CodebuffAI/codebuff,typescript,15,3,7e07b1ab9b366e8d64abc383dbe7cc43d2a1276f,ef01d522723e40d797ea4ec5d565b5070e8ec7c2,https://github.com/CodebuffAI/codebuff.git
eclaire-labs/eclaire,typescript,6,1,b78bbb700243071f037e84961ba2a6510469b10a,b78bbb700243071f037e84961ba2a6510469b10a,https://github.com/eclaire-labs/eclaire.git
qixing-jk/all-api-hub,typescript,1,1,1ac83ed70c4d2a27c1039d4288d425a0376a4bd7,1ac83ed70c4d2a27c1039d4288d425a0376a4bd7,https://github.com/qixing-jk/all-api-hub.git
team-mirai-volunteer/marumie,typescript,33,9,333ca78c400c8e17ed0a53f4f84bb4784c6ec421,7d19a5294843252144d5cebbc4ebb84a00cd9c17,https://github.com/team-mirai-volunteer/marumie.git
Nagi-ovo/gemini-voyager,typescript,1,1,d30bd4e3e223801a94c4e07edd51db327663ff3d,d30bd4e3e223801a94c4e07edd51db327663ff3d,https://github.com/Nagi-ovo/gemini-voyager.git
vybestack/llxprt-code,typescript,43,20,af40a02a4bae082be7c25e4130de18f6f239273d,0903421b1a1c5b43f4271e779aafa440ffec595c,https://github.com/vybestack/llxprt-code.git
ruvnet/agentic-flow,typescript,64,6,6f5ac256cafe0efaef9d50517fede4373b04c97c,23e1e2c72850650247a7453fbe3c6b63e4327e43,https://github.com/ruvnet/agentic-flow.git
vercel/workflow,typescript,1,1,4a821fce7cd53322bb9bcfc3e47c142a8df28235,4a821fce7cd53322bb9bcfc3e47c142a8df28235,https://github.com/vercel/workflow.git
videojs/v10,typescript,29,6,1a3cb45b292aad421fb7429451de59ef41a0a07b,27a3993fb20af0523e42b0d03c70a6f5a465d144,https://github.com/videojs/v10.git
MadAppGang/claudish,typescript,2,1,723a1e9ed2a4878d9f0463160221c9388da3e935,723a1e9ed2a4878d9f0463160221c9388da3e935,https://github.com/MadAppGang/claudish.git
EveryInc/compound-engineering-plugin,typescript,6,3,5c0ec9137a7350534e32db91e8bad66f02693716,b979143ad0460a985dd224e7f1858416d79551fb,https://github.com/EveryInc/compound-engineering-plugin.git
modelcontextprotocol/ext-apps,typescript,32,12,77b8daa1e8ac86f0c826162af6763acabc6a9990,cf4492df89fa8385fe8c85c41f3cf1be87a58c2f,https://github.com/modelcontextprotocol/ext-apps.git
tobi/qmd,typescript,4,1,053252ca24e93775171364e85c0ed82f6e248491,053252ca24e93775171364e85c0ed82f6e248491,https://github.com/tobi/qmd.git
Rohithgilla12/data-peek,typescript,8,1,ff83bb33aed09acb73598d3874a0fdaa57025747,ff83bb33aed09acb73598d3874a0fdaa57025747,https://github.com/Rohithgilla12/data-peek.git
shrimbly/node-banana,typescript,9,7,faac9e0c50e9d917471e9940d9f627623a5ad200,f7625ed1ca4d3333a289834a393a7f33e29ef0b6,https://github.com/shrimbly/node-banana.git
AndyMik90/Auto-Claude,typescript,2,1,6b7f2410459d6a1067fbfa69df5bac3a88d96879,6b7f2410459d6a1067fbfa69df5bac3a88d96879,https://github.com/AndyMik90/Auto-Claude.git
superset-sh/superset,typescript,8,5,da559de6b017b8652fb6b79878a0c98c43288f37,178c39aa1b08dd110d23be80c924d16196973cf0,https://github.com/superset-sh/superset.git
AutoMaker-Org/automaker,typescript,2,1,abddfad063cf0d5101755d9119129ebe820bbbe2,abddfad063cf0d5101755d9119129ebe820bbbe2,https://github.com/AutoMaker-Org/automaker.git
aiclientproxy/proxycast,typescript,43,4,9758c31140cf7d872a13f334412c5740bef57f00,e0e9aba188821213d9c85b0ab1df3c86feee4840,https://github.com/aiclientproxy/proxycast.git
durable-streams/durable-streams,typescript,6,3,b3426c78417b8528cd8203473d45cb92d019ec1a,217517b16d7320c4cfe947885254ef020010a0c0,https://github.com/durable-streams/durable-streams.git
vm0-ai/vm0,typescript,18,10,109c756ff278835634e90c4c2828cbfbd5331326,7ce5357630e8c141ca335da82f3998e44897e236,https://github.com/vm0-ai/vm0.git
antdv-next/antdv-next,typescript,1,1,e29043398ad6bd23097a7a41b5d0caa6838300d8,e29043398ad6bd23097a7a41b5d0caa6838300d8,https://github.com/antdv-next/antdv-next.git
subsy/ralph-tui,typescript,28,9,90e16c902b663df3f9c69fb026c07a55dd83326b,53c3043df34da86bafa0709bcc9fd6165f475982,https://github.com/subsy/ralph-tui.git
AgentWorkforce/relay,typescript,67,14,87be8e52f076692ccaf5f99d60ac2b9cd9954340,b45fb93842000f02f74a7c90ac4f5f4cccf3c5db,https://github.com/AgentWorkforce/relay.git
openkursar/hello-halo,typescript,10,2,de7ea78911c3538c3866f2166e28da2adf5dff2f,fa6371500ce8eb14ed02952df3852250fa9de3b9,https://github.com/openkursar/hello-halo.git
Yeachan-Heo/oh-my-claude-sisyphus,typescript,101,12,c1cd5d08b5279c82d2d2d9057fb61473ceacead4,9fb23031bc25668628ba616655744b57e34abb36,https://github.com/Yeachan-Heo/oh-my-claude-sisyphus.git
multica-ai/multica,typescript,6,2,18ab2da8c43489de1a1c09222df1628dbc14538d,4a9220b09f441ac16ff500235f1ffd8943a415b8,https://github.com/multica-ai/multica.git
voicetreelab/voicetree,typescript,24,11,0fc0e3c3c98e86c8f6915511a98556758e808fc6,56a93fb61e81fce9861532985dd37bc157389d8f,https://github.com/voicetreelab/voicetree.git
DaKheera47/job-ops,typescript,2,1,2c53c03dcf339bfe1738a22e67bdf27ae46deae7,2c53c03dcf339bfe1738a22e67bdf27ae46deae7,https://github.com/DaKheera47/job-ops.git
ChartGPU/ChartGPU,typescript,6,2,fa52052279a8b3cd1b0c5ce1886e69e024d458d1,c1e38a5db315839a368e2442f55d6076ea1a4da3,https://github.com/ChartGPU/ChartGPU.git
getnao/nao,typescript,1,1,86ce4ba61e441908d5e049688a93ad82c09995cb,86ce4ba61e441908d5e049688a93ad82c09995cb,https://github.com/getnao/nao.git
nrslib/takt,typescript,4,1,f838a0e656182ed3bc99281f312a26a4e88ea53b,f838a0e656182ed3bc99281f312a26a4e88ea53b,https://github.com/nrslib/takt.git
f/prompts.chat,typescript,26,3,7d0cbaad9690cce3e10173d92961c37027750bda,0ce1a0e35de9f3318aac5531d0e6287488ed18f1,https://github.com/f/prompts.chat.git
npmx-dev/npmx.dev,typescript,3,2,bd73ea9695743a6fa8d300cf1de3aebd09e28fbd,1aa9b6b0d18fe5b773551bba6e3c69fadf035f54,https://github.com/npmx-dev/npmx.dev.git
bradygaster/squad,typescript,54,16,5e35a04b09ced1534c51b6a010ddb7db0f61c774,a9a776b13a22d7cf297733fad6109c62a2cb5421,https://github.com/bradygaster/squad.git
oneclaw/oneclaw,typescript,4,2,23492b19971d0f3fcd43d7a08539cb2a5d00e1e3,a09255c21cd05f8d4ec29ce508d346d5b326a1c2,https://github.com/oneclaw/oneclaw.git
team9ai/team9,typescript,24,13,9bf484ec72095ad8dc58eefe67b2658998196977,762dd8a85b9833b83c3aea6f633cf1ab12ddde75,https://github.com/team9ai/team9.git
qwibitai/nanoclaw,typescript,4,2,83b91b3bf106d36e3260fe0eee35a159302d3fc8,41e242485612ed0d63d921c7a7c74dc939b543ca,https://github.com/qwibitai/nanoclaw.git
jayminwest/overstory,typescript,4,2,7a57dd56e9abfb7d73b1ddf68e66ff8d0948d396,20eb770f6336f453caa2cbd79196916f968b7117,https://github.com/jayminwest/overstory.git
alichherawalla/off-grid-mobile,typescript,24,10,0c90e0c746c1d8078546855a0daca981d5af3419,c2a6153a5ffabca379e1691452a7f3fadbb5e8ed,https://github.com/alichherawalla/off-grid-mobile.git
getpaseo/paseo,typescript,4,2,8d55764313c69b9a12f14214c06cc0495b379a9d,f5b66f4745c727a8f855f8b5f7696bc12829df10,https://github.com/getpaseo/paseo.git
matt1398/claude-devtools,typescript,1,1,3f479dcf07de84910ce749cf8656a9e66a79b388,3f479dcf07de84910ce749cf8656a9e66a79b388,https://github.com/matt1398/claude-devtools.git
openclaw/openclaw,typescript,15,10,9aad2b82c30be700ed721f93a6ae7ba4f0cdbb09,d8aada9d4516dc865e2e6a5bec6a2010552882b6,https://github.com/openclaw/openclaw.git
johannesjo/parallel-code,typescript,2,1,affe319a43092c6adb24a3d75c88c804c14b6f1f,affe319a43092c6adb24a3d75c88c804c14b6f1f,https://github.com/johannesjo/parallel-code.git
diegosouzapw/OmniRoute,typescript,2,1,153a421354eb241031be0ef9dd0a24d59566c2a9,153a421354eb241031be0ef9dd0a24d59566c2a9,https://github.com/diegosouzapw/OmniRoute.git
stripe/sync-engine,typescript,1,1,88f103ae9269409148be30eeda3881ac6019764c,88f103ae9269409148be30eeda3881ac6019764c,https://github.com/stripe/sync-engine.git
linuxhsj/openclaw-zero-token,typescript,1,1,49c6d8019f1057c645a21aad5e366737638fde26,49c6d8019f1057c645a21aad5e366737638fde26,https://github.com/linuxhsj/openclaw-zero-token.git
swarmclawai/swarmclaw,typescript,2,1,4580c573c4c6c57f755fd0ae5d82844dd89f6190,4580c573c4c6c57f755fd0ae5d82844dd89f6190,https://github.com/swarmclawai/swarmclaw.git
mksglu/context-mode,typescript,3,1,5fd6a9e0ff822ad71b6d42a825123c5e7a9d7b5c,5fd6a9e0ff822ad71b6d42a825123c5e7a9d7b5c,https://github.com/mksglu/context-mode.git
paperclipai/paperclip,typescript,67,23,4b1e92a58892efc566396b8a69ec6e7a4f9337c6,58c511af9a1a57303df20b22c08ca9d750898dc4,https://github.com/paperclipai/paperclip.git
pingdotgg/t3code,typescript,12,4,aa219be713e534fa79a179e2cffdd773caa9cdc5,1371ce2ccef7342399a6a020e69073334cfa364b,https://github.com/pingdotgg/t3code.git
GeminiLight/MindOS,typescript,331,19,76ba8f40f37ec40b84cbca7213a5c2f7c72b0954,cd1c1467aca0652ae956028e3d9b2f4d8a666530,https://github.com/GeminiLight/MindOS.git
phodal/routa,typescript,25,13,dfc8283818b276364e6803983c872ee0298d7d23,ac301b5de4c60c51722763cb4ec9045c610024a8,https://github.com/phodal/routa.git
kitfunso/hippo-memory,typescript,8,5,e2093207470fa79b19f9fc878a1162d05547d83b,95686fd2669f50e80405ee0e10507e4dd00a8411,https://github.com/kitfunso/hippo-memory.git
mem9-ai/mem9,typescript,2,1,594a24afcbe35ec799be80215d1106abf33c8ac0,594a24afcbe35ec799be80215d1106abf33c8ac0,https://github.com/mem9-ai/mem9.git
hydro13/tandem-browser,typescript,2,1,68ed9768ff1be20a1e9e410d54a33f6b59e339f8,68ed9768ff1be20a1e9e410d54a33f6b59e339f8,https://github.com/hydro13/tandem-browser.git
Lum1104/Understand-Anything,typescript,13,9,3e4f7b6c02cab0b52c0b20cfdcb2e7bb27f00109,a5327ce64d62cadb205709e64b64cfa29936d170,https://github.com/Lum1104/Understand-Anything.git
AltimateAI/altimate-code,typescript,18,3,3bdaefad46c9f3e70f59c90ff6302495c1fd1762,6ce7080a96a396921f318066b694bf6b83639f68,https://github.com/AltimateAI/altimate-code.git
cline/kanban,typescript,11,2,6cdc8fe40d5755dbe9128a8ca10abd21e0ff0fd8,7d57f04c306ff0d6021c7428f20723905e28fcf1,https://github.com/cline/kanban.git
millionco/expect,typescript,4,2,10ca2eef45c0f415a44550c1f7057508daf2fbb3,2db1026ef83b670d79024fbdc80eb92e3518a809,https://github.com/millionco/expect.git
CopilotKit/aimock,typescript,150,31,ea4f2aa836828a27415eea2bc184bb75ec3d7928,384639a8d8612dd75942c5349f2160ed397e8cf7,https://github.com/CopilotKit/aimock.git
elirantutia/vibeyard,typescript,68,28,020faa415db36ad2646bea62c637b23f02aec18e,cdb944b32c7e403196f71db7ea6edc69c64f847a,https://github.com/elirantutia/vibeyard.git
kunchenguid/gnhf,typescript,1,1,e7f990fef8d33ddd0c59bcfc385ee6a1c3248e6b,e7f990fef8d33ddd0c59bcfc385ee6a1c3248e6b,https://github.com/kunchenguid/gnhf.git
simple10/agents-observe,typescript,2,2,3d28419bce7f356ca7a889217e2ec332c3efbd1b,84ab97520947e9c6d3c7d79fd9049e005ac88d2b,https://github.com/simple10/agents-observe.git
garrytan/gstack,typescript,6,1,3d901066cdb34602675d41dd70b165a6f1a7347c,3d901066cdb34602675d41dd70b165a6f1a7347c,https://github.com/garrytan/gstack.git
vercel-labs/open-agents,typescript,1,1,ddc5db3ce9297ab890acc79a4ea1a4a3b1dbc0ac,ddc5db3ce9297ab890acc79a4ea1a4a3b1dbc0ac,https://github.com/vercel-labs/open-agents.git
nexu-io/nexu,typescript,1,1,28a4a415e0540204384259b0ec673f85a6fef6e6,28a4a415e0540204384259b0ec673f85a6fef6e6,https://github.com/nexu-io/nexu.git
claude-code-best/claude-code,typescript,352,38,5486d3c02c93ec8e85d5927406548e759a41f836,25839ab45431fa48719d70cdf11622c0f478e2e6,https://github.com/claude-code-best/claude-code.git
stablyai/orca,typescript,16,12,03b889512ba1238c0adde1f8dba2a9a09bbf95fe,86799b479331eae64729d3522e877807addaf865,https://github.com/stablyai/orca.git
thesongzhu/Friday,typescript,12,3,58a2c2fbfacf8cf810725414655368578071843c,86ecc2db6dcd82293f1ed9299f789e69e0729609,https://github.com/thesongzhu/Friday.git
nexu-io/open-design,typescript,82,40,2a24043c32f3aafc84e1e27d0cd296587102df61,44ea30c9869534cab61099053431d2de7dd065e3,https://github.com/nexu-io/open-design.git
