repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url
daymade/claude-code-skills,python,14,3,bd0aa120043c8cf881feabd439e9290fb23e9a57,a496c91cae1f2068ede6ee34c64e0dfe591c3a12,https://github.com/daymade/claude-code-skills.git
dbt-labs/dbt-mcp,python,11,3,bee434835d855a92c4c59eba02334216f7b72d35,de6583d1b0b83faa6400e846d0781ea3370a3296,https://github.com/dbt-labs/dbt-mcp.git
debpalash/OmniVoice-Studio,python,89,52,79d4f3b53d6a52e3b20e749d8f5b357a8bc399d7,de80856cd95e8cae6849b6871e1105d4693a1657,https://github.com/debpalash/OmniVoice-Studio.git
deepset-ai/haystack,python,5,1,fd10d519d6845854904e4300b8cfe458df0c62c2,fd10d519d6845854904e4300b8cfe458df0c62c2,https://github.com/deepset-ai/haystack.git
dimagi/commcare-hq,python,11,7,4c7125c8cf2d2f98af1930fd7ca4e24e04206ed9,cb7b7945994a24a5a692394be9fcb7b7798a7f48,https://github.com/dimagi/commcare-hq.git
django-import-export/django-import-export,python,2,1,e7988d70938bbe6a2d524c4a114a2e9f4a635eb9,e7988d70938bbe6a2d524c4a114a2e9f4a635eb9,https://github.com/django-import-export/django-import-export.git
domainaware/parsedmarc,python,16,3,5b08627eaaf449341718a56467770e625f510e41,ef2fb84cc03dad8227dbe88b0f33f01b8d4ed163,https://github.com/domainaware/parsedmarc.git
dragon1086/prism-insight,python,41,11,8b830064037633743256b1e25245ad268b8afb06,73f9e251725fe38bdece09d4499c35faf7b6e149,https://github.com/dragon1086/prism-insight.git
dstackai/dstack,python,2,1,80f9c39d45d7f098fb437bd38e8009b3dba401cb,80f9c39d45d7f098fb437bd38e8009b3dba401cb,https://github.com/dstackai/dstack.git
dtsola/xiaoyaosearch,python,20,2,6902713263cca216d5b770c0167e17317ee8c5a7,95216af75d04fc1793680cb814fe6234203d89ef,https://github.com/dtsola/xiaoyaosearch.git
e2b-dev/e2b,python,12,6,3167e19b4fced0bc436e35bfa3f33e9d72d5424b,31ad497635ac9ecce1d00f835d765af421d69df1,https://github.com/e2b-dev/e2b.git
eakmanrq/sqlframe,python,1,1,0efab8db61648d78d4ebf6cbbb9dbeabb8d5657a,0efab8db61648d78d4ebf6cbbb9dbeabb8d5657a,https://github.com/eakmanrq/sqlframe.git
embedchain/embedchain,python,47,12,59c3b050bda4c49a40a973553ddd7c1e33afdd9f,137b7519f73be41ef057625b8559497a9178023d,https://github.com/embedchain/embedchain.git
emcie-co/parlant,python,6,4,0d65539387554da996c2ca31ee527e7333da7ce5,7f9a4afb38306a9cd0509816c09f513476c9c618,https://github.com/emcie-co/parlant.git
enarjord/passivbot,python,9,4,88f711d0b3eeb72436f9fe76b2bf1c5f5cc82149,d52da4d7fef17c8106d473e80626e9fad013012d,https://github.com/enarjord/passivbot.git
estrellaxd/auto_bangumi,python,38,6,5382aec8dc68dfe5544be50fb811e6e6fb46f1cf,b1497aa6b1e2b05f5973ad96561ed82479897c9d,https://github.com/estrellaxd/auto_bangumi.git
etal/cnvkit,python,5,3,043917afbd897c6d0ca309275e76d97e87454285,1faa7085078992cadbf5f334be53854c68196162,https://github.com/etal/cnvkit.git
ethereum/execution-specs,python,4,1,083244a25defa23acc75299d62864940bf1e87ef,083244a25defa23acc75299d62864940bf1e87ef,https://github.com/ethereum/execution-specs.git
ethz-spylab/agentdojo,python,1,1,3f58252b1c0b12cac12bb0d43f65cbee73597191,3f58252b1c0b12cac12bb0d43f65cbee73597191,https://github.com/ethz-spylab/agentdojo.git
ewels/multiqc,python,4,2,be3f0fc534e24b060d6a6126c4b0855700628c00,29ba13b61ef85219b84ca4946e84226fd22013d8,https://github.com/ewels/multiqc.git
exa-networks/exabgp,python,101,26,78c81c19f74fbc3e2ed640c9ceac4c9323e20b7d,a5afd2a66b489456fdd9aaa6be6d3e4b3e172e94,https://github.com/exa-networks/exabgp.git
exo-explore/exo,python,2,1,0e30b0830f74050190780b65a8ff73d824657ea3,0e30b0830f74050190780b65a8ff73d824657ea3,https://github.com/exo-explore/exo.git
explodinggradients/ragas,python,2,1,46f14ac7e31a14d04c6bcd66a1835f6e95945a1d,46f14ac7e31a14d04c6bcd66a1835f6e95945a1d,https://github.com/explodinggradients/ragas.git
facebookresearch/rl,python,5,2,8e7e61e3d3a613db69c6e6db0ff236fa9502c39e,74fcb21404d89c2930292eefa42a4882e4117de9,https://github.com/facebookresearch/rl.git
feast-dev/feast,python,27,5,ad20634ed5ed3c69da672c9938ca5b6c8a8e5a0f,c9602d8f5d3f09010b5a15e19f4d55651b6e0737,https://github.com/feast-dev/feast.git
filipstrand/mflux,python,7,3,f236371d5715b9e95cf60b823911adb7f99033d3,0a1b0fe10ca0448dca8ee9dadc60062c3c757c6c,https://github.com/filipstrand/mflux.git
fim-ai/fim-one,python,142,47,5b98426a1808df69889d674591cf4904c76ee37a,cd977d5e23b59c71de30af7c134612d5d66f8fcc,https://github.com/fim-ai/fim-one.git
flash-algo/flash-sparse-attention,python,2,1,ee3102f8a30906f6332ea7f5d7a10ba0dc774be9,ee3102f8a30906f6332ea7f5d7a10ba0dc774be9,https://github.com/flash-algo/flash-sparse-attention.git
flashinfer-ai/flashinfer,python,12,3,b1594709630b04cec897bd2fd63d7a32926c2c23,5f9135cd9b3a10edafdff69d7be4c1d52c18c28c,https://github.com/flashinfer-ai/flashinfer.git
flet-dev/flet,python,8,2,60209c62b13a005854afe208e2c27857f5c900a6,133f1bc93055dcfd7ad5b9f1c0135bef4ec16fc2,https://github.com/flet-dev/flet.git
freelabz/secator,python,25,7,ce3457ab82c4917e87746d6d791dd3f5aa88f366,1d4106360b2b299514c5016d3af8e992af81b61b,https://github.com/freelabz/secator.git
gadievron/raptor,python,83,14,0ba70f9da6540c2ae7785549803296f451770ee0,26c64a7f1dff1d008482373bc6d9303283671d08,https://github.com/gadievron/raptor.git
galaxyproject/galaxy,python,10,3,32b7ceee070bcc17882148d1b40c91f3fcb5b5dc,aef25d3cb05b424961d4dfcbf0729d2acea55206,https://github.com/galaxyproject/galaxy.git
getsentry/sentry,python,56,45,1add0b5eb540ff74e1fd0c194728368f2c67b22e,3d9a2876448612ddffdee867897917723dc7a29e,https://github.com/getsentry/sentry.git
getsentry/sentry-python,python,1,1,0527c030c6a73cf89ea0b0df4ff2a0c8c3e69a26,0527c030c6a73cf89ea0b0df4ff2a0c8c3e69a26,https://github.com/getsentry/sentry-python.git
getzep/graphiti,python,11,4,375023b9e8db9957a48b2b6f3cb30d505a5ab39b,9f6ff1f4bcbc8d58a36a5c5095f99254d938d74b,https://github.com/getzep/graphiti.git
getzep/zep,python,5,2,c0e1d13ea96b44e6ec99361447c2dc45d7bbf35b,d1a41e32b07abecfbe8ab203566d8599534c61ba,https://github.com/getzep/zep.git
gijzelaerr/python-snap7,python,74,7,a3f5be011e152158bb262c99972fcf908b1b4203,8a0ff08b66977fcc16171129569695a48ca60b0e,https://github.com/gijzelaerr/python-snap7.git
ginlix-ai/LangAlpha,python,12,2,9ea8e491c776bbfa4f22ea7fc80829d8262043a9,baf023023674687f1b57227171162c1e09948d51,https://github.com/ginlix-ai/LangAlpha.git
giskard-ai/giskard,python,1,1,25d40a7a3f10135df4ba4251560f449e1e1f4379,25d40a7a3f10135df4ba4251560f449e1e1f4379,https://github.com/giskard-ai/giskard.git
goauthentik/authentik,python,1,1,e2cb1a8d0c85bfe743cd5457954080f99cf9f394,e2cb1a8d0c85bfe743cd5457954080f99cf9f394,https://github.com/goauthentik/authentik.git
gradio-app/gradio,python,3,1,df56862a1531fc372a3248716dc4bd07e6db1c52,df56862a1531fc372a3248716dc4bd07e6db1c52,https://github.com/gradio-app/gradio.git
gradio-app/trackio,python,1,1,8c0ce21ff9746d7c6a250684b1b5f0f3f04e0520,8c0ce21ff9746d7c6a250684b1b5f0f3f04e0520,https://github.com/gradio-app/trackio.git
graphistry/pygraphistry,python,15,4,56ac00e7f3181795e4e39f32b84b9e6f48ce8bca,0a04a7b8ccc4d55cb769fa1def0424b4ae4b1b70,https://github.com/graphistry/pygraphistry.git
gregpr07/browser-use,python,15,9,c16bfa4f65fef51825382d4463e581c781b094c0,c8242e7edd76169479faadf5a9cff6fcf5f9bbd7,https://github.com/gregpr07/browser-use.git
hanruihua/ir-sim,python,4,2,55799becc6c6fe69376fd629d647de3ac19d504d,71c7b606099a33405be95745f3a0fc5aeadbd3e3,https://github.com/hanruihua/ir-sim.git
hao-ai-lab/FastVideo,python,1,1,2f3ca8aaad5d9abffa639177e21fcf32292f5eb7,2f3ca8aaad5d9abffa639177e21fcf32292f5eb7,https://github.com/hao-ai-lab/FastVideo.git
heurist-network/heurist-agent-framework,python,2,1,555440ee0592d09f712cf1f907a572c39b5d30c6,555440ee0592d09f712cf1f907a572c39b5d30c6,https://github.com/heurist-network/heurist-agent-framework.git
home-assistant/core,python,794,178,bc0162cf858baf76fb0cf1ea59f2151960903c6d,45de0f4b4aff62b6afa12d897833d261065584ec,https://github.com/home-assistant/core.git
home-assistant/supervisor,python,20,8,0a684bdb12a1b4992a76adb78ee6e73b1fa35488,2f331aafa99ba34219dba655a5db9354038e081e,https://github.com/home-assistant/supervisor.git
homeassistant-ai/ha-mcp,python,129,37,fcec5b28c3bfe8eff904d5073484b82ebea86987,cf2f365bac9f2a36722f36eff7bd906ac82f68f0,https://github.com/homeassistant-ai/ha-mcp.git
huggingface/huggingface_hub,python,4,1,5bac983a5a9b032233a4c519cb9973bd6617344b,5bac983a5a9b032233a4c519cb9973bd6617344b,https://github.com/huggingface/huggingface_hub.git
huggingface/lerobot,python,26,4,88f7bf01c1a09cada3db6932e14052ed759f5c48,3c15fd8537c7e84c0465d07d4aa8c6de2912f640,https://github.com/huggingface/lerobot.git
huggingface/transformers,python,2,1,a8f43eca15b8d1c63deb33f6b97dfab30419e5da,a8f43eca15b8d1c63deb33f6b97dfab30419e5da,https://github.com/huggingface/transformers.git
hypothesisworks/hypothesis,python,42,10,9bf7b6ef3c0da17011445f2b1cf2454688b02a85,937cdf4b833dd4cf8e4c2b7c1cc4964b31954925,https://github.com/hypothesisworks/hypothesis.git
ibbybuilds/aegra,python,11,2,7d48ef51d9e0a2de2af327a5a11e0b0d9d857701,fe05a8d8d3205202414a1a411861748df5862033,https://github.com/ibbybuilds/aegra.git
idank/explainshell,python,18,7,7a9dd510d45c7d052a6aec731b6ace4d174e950c,59f5ec00ead4d3fec4c922ac3d4438367dc06e4e,https://github.com/idank/explainshell.git
inclusionAI/AReaL,python,22,6,094adbb6c6c86ddb3d5e83e60d6141cf52f8c383,8b2d2210e4aece147cc7f91af937b02a5fc49d86,https://github.com/inclusionAI/AReaL.git
infiniflow/ragflow,python,3,1,e994051eb9f815b3ca54f9d4ee23e6c1c1b99fbf,e994051eb9f815b3ca54f9d4ee23e6c1c1b99fbf,https://github.com/infiniflow/ragflow.git
intel/auto-round,python,6,3,91af35ff77b0261e9f202940c4bf74c521805343,04e14693726487da230d7cb113bb0f37de980213,https://github.com/intel/auto-round.git
intel/neural-compressor,python,2,1,f358f5891a7aa7aa1eac2266680ddab594384641,f358f5891a7aa7aa1eac2266680ddab594384641,https://github.com/intel/neural-compressor.git
internetarchive/openlibrary,python,2,1,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,839ac2cc0d73fcc6f1b5c9e4a0fe5bc38aa170d9,https://github.com/internetarchive/openlibrary.git
internlm/lmdeploy,python,10,2,4c0ca8484e05f034d6832e3bf4859a8289949ac8,f4c717899a9f378e2173c1562b55bdd07931b460,https://github.com/internlm/lmdeploy.git
intuitem/ciso-assistant-community,python,3,1,d234adc4e0cada5b3a546eafe309bdb88543fdeb,d234adc4e0cada5b3a546eafe309bdb88543fdeb,https://github.com/intuitem/ciso-assistant-community.git
isair/jarvis,python,20,6,d385fd47670543bb056d1f5414b83c24a647ebbf,de93d671fcfd06c415a1b7885c2bd75065e34db3,https://github.com/isair/jarvis.git
jacob-bd/notebooklm-mcp-cli,python,7,2,c23ca752f21d2b8f22b8ebaeaad78078e4b70b12,1b02de33007ecac7f47028259d362e096b9825af,https://github.com/jacob-bd/notebooklm-mcp-cli.git
jazzband/django-oauth-toolkit,python,2,1,d9837771a98ecbfc63228a4a7ac6d5b1c639f8da,d9837771a98ecbfc63228a4a7ac6d5b1c639f8da,https://github.com/jazzband/django-oauth-toolkit.git
jeremylongshore/claude-code-plugins-plus,python,28,7,fe877686e60579bbaabc73373b8ffa4a4f425741,b5fe2015609c5a5238f4ca72b37411b6bc353f5e,https://github.com/jeremylongshore/claude-code-plugins-plus.git
jerryjliu/llama_index,python,1,1,9542621aec4ff90602806525f024a0f5812c5054,9542621aec4ff90602806525f024a0f5812c5054,https://github.com/jerryjliu/llama_index.git
jgravelle/jcodemunch-mcp,python,24,17,a1c0c3d94a3afd2620c7ac99d1ce1bd1e44a67d9,8cfaaf40c943919307e9aef4674357232be4487f,https://github.com/jgravelle/jcodemunch-mcp.git
jjjake/internetarchive,python,2,1,21407572f7194ed72d85d79e27c4de3dc08686f0,21407572f7194ed72d85d79e27c4de3dc08686f0,https://github.com/jjjake/internetarchive.git
jlowin/fastmcp,python,55,18,c0d3313ac662c0b6da0bba770712034fa115b778,b1505ba5d7cd90cbd04912f2e88cdd42c57b9e80,https://github.com/jlowin/fastmcp.git
joaomdmoura/crewAI,python,10,5,42311d9c7ab6d033784ce2035a03c3f695fc0173,9325e2f6a4608a2869872c464c1e2bc8ddecfd4c,https://github.com/joaomdmoura/crewAI.git
joeynyc/hermes-hudui,python,3,1,94d8d65eba248b87a090126af0c21f8b2cef928a,94d8d65eba248b87a090126af0c21f8b2cef928a,https://github.com/joeynyc/hermes-hudui.git
johnmarktaylor91/torchlens,python,10,8,11de9da7209b3f504dd3ed6433a0d04367c38d22,46a85556643ace08b66b236a64a8a187a10b111e,https://github.com/johnmarktaylor91/torchlens.git
jsv4/opencontracts,python,342,132,a245b8bc23a7ba31328cd26d0e2d94c31a81df6a,a9cd2f17423feed437649d82fd21a305de3e854b,https://github.com/jsv4/opencontracts.git
jxxghp/MoviePilot,python,3,1,1acf78342c33af260377dee94659b688f69c33a9,1acf78342c33af260377dee94659b688f69c33a9,https://github.com/jxxghp/MoviePilot.git
karanhudia/borg-ui,python,19,6,7ab2f9bbae5b71483127572c5f4a44458bf97cb4,f6f5bdca767c462ce3c60421e8a7d38f2c0a2459,https://github.com/karanhudia/borg-ui.git
karrioapi/karrio,python,8,4,2d577e9a2b5777347e07dd79efa4cb02f83a1592,b669570600fcc347e5bf0867a67aa19f7999ff26,https://github.com/karrioapi/karrio.git
kayba-ai/agentic-context-engine,python,10,5,7575ace0ccc07267fbf35b26d7638cf871601108,e1b2d4878541062861de55cf1440e039efb208c2,https://github.com/kayba-ai/agentic-context-engine.git
kdeldycke/meta-package-manager,python,1,1,5fb4f8e1256139f799bf12a2bd7231fdfbb8c4f4,5fb4f8e1256139f799bf12a2bd7231fdfbb8c4f4,https://github.com/kdeldycke/meta-package-manager.git
keephq/keep,python,5,2,5c56c4d242eb04ae5e908ff7cd55f7c68b7a754c,a2533b6c7430f30ee5569c697298bc8be3d9ad56,https://github.com/keephq/keep.git
kengz/slm-lab,python,5,2,945625bc82cd5368551ca2aea3c9d6a0f787258d,82b1755e98e9f22530c6c8fdcf456ba93a01c4a2,https://github.com/kengz/slm-lab.git
kennbroorg/iky,python,6,1,4738c58bf7fcc81b67ab68a88c5b64c10cd6773a,4738c58bf7fcc81b67ab68a88c5b64c10cd6773a,https://github.com/kennbroorg/iky.git
kennethreitz/pytheory,python,1,1,af14599fe8c3c45a9fffc5da12e254b2407ca319,af14599fe8c3c45a9fffc5da12e254b2407ca319,https://github.com/kennethreitz/pytheory.git
kennethreitz/responder,python,4,3,77ae49aaef737d47cec44a8b7e311786c4dd8e9d,09e5bb5e04ab9a28c9d53465310677796948759f,https://github.com/kennethreitz/responder.git
kornia/kornia,python,4,2,5c04bfc84d2a22e72f24b846f60dc344d9d73d8d,ee23688c2f0250a15395604b13386acecbef88be,https://github.com/kornia/kornia.git
kyegomez/swarms,python,2,2,c9c6ea03fd80b736b2cef40070020473b1746f8a,d8d8563b081e9025f73ac0f870b6554b4d500108,https://github.com/kyegomez/swarms.git
lablup/backend.ai,python,1497,213,eaf6addb58a86b866265f46a63e5f94932d91214,6ce3e4157d13027e1adf223c95bc12b39366524b,https://github.com/lablup/backend.ai.git
langchain-ai/langgraph,python,1,1,b8540449b477aeff563e8867378c3888516763b4,b8540449b477aeff563e8867378c3888516763b4,https://github.com/langchain-ai/langgraph.git
langchain-ai/langsmith-sdk,python,8,2,1482c9c3f689680e448da66e75c377a8f5bb00ae,7c6af89bcf02fad5c4afe2628f26e4493f8b6678,https://github.com/langchain-ai/langsmith-sdk.git
langchain-ai/open-swe,python,2,1,d63780a77fc1b4540a3c9ace1c7c67a2604a568e,d63780a77fc1b4540a3c9ace1c7c67a2604a568e,https://github.com/langchain-ai/open-swe.git
langflow-ai/openrag,python,11,2,5598705b7266e8d2a54085b3513b2df5f93e336c,022527b5c354c91d5eb03a5903f3d7a23e39a37d,https://github.com/langflow-ai/openrag.git
langgenius/dify-official-plugins,python,2,2,fbe33ed3f9262c775b814eecb7501f97896701d4,6f4c6efb2508ee026e8d3c8cd664b8789ecac179,https://github.com/langgenius/dify-official-plugins.git
langroid/langroid,python,4,3,9a957ad9a97c1e809fe561386c8e435cd20923e4,60933b4860a8952894b31caa0dd3f9dcba512c8e,https://github.com/langroid/langroid.git
langwatch/scenario,python,10,4,62190a0bd8dcf1314a148f25b60c8816af95561b,e89d00c344eeac18a8673eb974d905afa14014b4,https://github.com/langwatch/scenario.git
laude-institute/harbor,python,27,15,23772ce9499c15bb7cdf85e90996278540cb1d41,307534f3196435803603237bd426df99591adc59,https://github.com/laude-institute/harbor.git
laude-institute/terminal-bench,python,1,1,cef7284b7d820fd757136e9bb7b907d4f44d5eb5,cef7284b7d820fd757136e9bb7b907d4f44d5eb5,https://github.com/laude-institute/terminal-bench.git
learntocloud/learn-to-cloud-app,python,24,4,d102fe5aadff9da174634a5fc135cbaaccd72f7b,294ca8496627cd0a28a97025860d9d5faa0f78a9,https://github.com/learntocloud/learn-to-cloud-app.git
ledfx/ledfx,python,6,2,ff447f7ecbf186296d7404c102b4312ce4a5acde,2c39935ab54c5b9341b0b89340a3a524ef8ffbf4,https://github.com/ledfx/ledfx.git
leonvanzyl/autocoder,python,3,2,79d02a1410ef2d2c64f84e883be10a9a7105e744,c55a1a0182445cf11d02c72514ea094c571a9d96,https://github.com/leonvanzyl/autocoder.git
liaohch3/claude-tap,python,12,4,430012319fe87f4205fdc4f56e59eb28054a1b07,e6883658645fa24044e282f50e2c487e24fc47af,https://github.com/liaohch3/claude-tap.git
librephotos/librephotos,python,26,17,7ab9bc7de19072391367fc44366b8f6774ae4f4f,6f3f83299d8b7989b92583b2de30cc610cc202d2,https://github.com/librephotos/librephotos.git
lightly-ai/lightly-studio,python,1,1,8bfbd9c7b8165837ae0f8fe6bf2034eb7b8846bb,8bfbd9c7b8165837ae0f8fe6bf2034eb7b8846bb,https://github.com/lightly-ai/lightly-studio.git
lightly-ai/lightly-train,python,4,3,603bfcdc228aac7d3589fb51efbb1fc4ab081a0d,383f4c4bc4009a4544a2f6eb2d12c7c54d386bd9,https://github.com/lightly-ai/lightly-train.git
lihuacai168/anotherfasterrunner,python,17,2,fdedc57b5ec788c8698bfabdd616f99b8e63fe3e,dc9d96e994076d38f6c4e7067fde296ce7731bba,https://github.com/lihuacai168/anotherfasterrunner.git
linkedin/Liger-Kernel,python,2,1,0400d313579a7609c5a531c948c1546370a3aa0a,0400d313579a7609c5a531c948c1546370a3aa0a,https://github.com/linkedin/Liger-Kernel.git
linkml/linkml,python,3,2,46366604082651f79ff188e83412ea49ef7d98d3,4028b88b4ade8a7644126cb76a819a712c738911,https://github.com/linkml/linkml.git
livekit/agents,python,1,1,8bc32ad387191a145859fd7d0b6f324aabc6e41e,8bc32ad387191a145859fd7d0b6f324aabc6e41e,https://github.com/livekit/agents.git
llmsresearch/paperbanana,python,2,2,e3d975a37c6f7000dcefdef745a09d05010efce7,fdcfd14cb0b70e6dc357cae7f65ba0c7ebfb4d63,https://github.com/llmsresearch/paperbanana.git
lumiwealth/lumibot,python,6,5,c1d4f8f93b6d5ac9794f10ed4701a5d5b844bfc5,12a77a9a08ab6746dc140c761e550471f4b7311c,https://github.com/lumiwealth/lumibot.git
lvwerra/trl,python,1,1,43e09b8fbe3f1753806a86811964034981d7ede0,43e09b8fbe3f1753806a86811964034981d7ede0,https://github.com/lvwerra/trl.git
lyft/cartography,python,1,1,2be3f9eddbf6b3926c3ceb0243aeb06c0079685a,2be3f9eddbf6b3926c3ceb0243aeb06c0079685a,https://github.com/lyft/cartography.git
machinewrapped/llm-subtrans,python,1,1,846e079905aff0e699d0dcd375e768e9024a5366,846e079905aff0e699d0dcd375e768e9024a5366,https://github.com/machinewrapped/llm-subtrans.git
madroidmaq/mlx-omni-server,python,4,4,5f555153de9b94a3d843db798fe32c95df6badec,aa9ff18872b8cb8737b3c8671144998c87290e35,https://github.com/madroidmaq/mlx-omni-server.git
maiot-io/zenml,python,2,1,b42144a2df3ab555df3b620080cbb1a9cd99106b,b42144a2df3ab555df3b620080cbb1a9cd99106b,https://github.com/maiot-io/zenml.git
makepath/xarray-spatial,python,6,3,7090718f234477e7c308b86cab3e20822063e4be,95b6bff90433af19530db5435a25b68dbc7cc4f0,https://github.com/makepath/xarray-spatial.git
mampfes/hacs_waste_collection_schedule,python,2,2,821b14778d6ceea8fbb16e417e0203a14e950e4f,8d808ae4ff99344ee259a56b01c59724e9fa40a5,https://github.com/mampfes/hacs_waste_collection_schedule.git
mandarons/icloud-drive-docker,python,2,1,227e795009eb4b0b6e42405813d00325fd2f5228,227e795009eb4b0b6e42405813d00325fd2f5228,https://github.com/mandarons/icloud-drive-docker.git
marin-community/marin,python,44,17,30089327b47a7a4e8c5cc9a59c8589b1e6639fa6,2532804a0a28b3d0238de6d3d7b491da01ddf3f4,https://github.com/marin-community/marin.git
marketcalls/openalgo,python,10,5,b0928c2fbfb89e7174ab060bf373a509f4808944,4a7e56bab51f5de185d3a59e7def0a4bfb48ee73,https://github.com/marketcalls/openalgo.git
marqo-ai/marqo,python,11,2,b4bae28ca5cd162c607bff6d0c4eb99f9c493530,23483109745870c7ee688231903155f29c2ed6a8,https://github.com/marqo-ai/marqo.git
materialyzeai/matgl,python,4,2,ef7b7b0269976d3abf58c67c77f554b388d0cc07,af2685b93548c364a5f35f5474fbd93bcafe3ab7,https://github.com/materialyzeai/matgl.git
matin/garth,python,1,1,2f4b5bdd9aa85d882b5f70d69f935964e36ef0e0,2f4b5bdd9aa85d882b5f70d69f935964e36ef0e0,https://github.com/matin/garth.git
mbailey/voicemode,python,99,47,355bc47a281fc644c2b1cbce4bc2aad70e4fc440,65fc3713c14ccc47460bc4c48b8803c115474cb6,https://github.com/mbailey/voicemode.git
meizhong986/WhisperJAV,python,43,14,ce8edb9db7be0ce33c9f7ffded3187168128009e,ecb98267db2ec1afef69c39f87aa63ec08ed2e74,https://github.com/meizhong986/WhisperJAV.git
meltano/meltano,python,1,1,46b7f8c4055ecabfb4bbad4db1f35ab53557ef2c,46b7f8c4055ecabfb4bbad4db1f35ab53557ef2c,https://github.com/meltano/meltano.git
meshtastic/python,python,2,2,c71d3df3322cb2168395ff29f753c08cd43d8045,953d01206bbc5f3ee3cee32422a359cd3f459e63,https://github.com/meshtastic/python.git
meta-llama/llama-stack,python,48,19,2619f3552e2b3504dbcd6137df59667a982bc495,f2b5451fbfebc4e1eb3307fb80eddb2259571aa7,https://github.com/meta-llama/llama-stack.git
meta-pytorch/OpenEnv,python,3,2,4d0e5bb5ec02e547d83be28c8280b2602f7f18b1,8d4ed80b245516d479321c3b0193e62aadcece60,https://github.com/meta-pytorch/OpenEnv.git
meteostat/meteostat,python,5,1,d0166c51fa5a4201117496faac68ae84ae9483c7,d0166c51fa5a4201117496faac68ae84ae9483c7,https://github.com/meteostat/meteostat.git
michaelchu/optopsy,python,37,17,9e42aa1adb09f109eb10a9e31730be7b850782ad,2ca67e0fb51c7d690cb15b04aca8a45931caf3eb,https://github.com/michaelchu/optopsy.git
microsoft/NLWeb,python,3,1,b430e215ad2018a37921fb617fe56a8f86840f72,b430e215ad2018a37921fb617fe56a8f86840f72,https://github.com/microsoft/NLWeb.git
microsoft/PyRIT,python,83,30,a9fca1031085461ab57bd2f89d0ddde63387ec7a,8376a8103223ad27c28719db440772b52d45d259,https://github.com/microsoft/PyRIT.git
microsoft/agent-framework,python,66,15,f0dc661c3e90f4592f6f4660d582fa4bdfc6deeb,4609535e2291056885f64666eb3ead2465a61c5c,https://github.com/microsoft/agent-framework.git
microsoft/agent-governance-toolkit,python,440,60,2a13c1c56d58a892b018438944db2852c1d6d5c2,b381c71cc5e0e291e6c37287a93f78235ddb7d94,https://github.com/microsoft/agent-governance-toolkit.git
microsoft/apm,python,407,72,64ad3f3105aea60bfcc40b9ef894891e18bfe251,788a09a96c8de5276e5654a27dcbf9d5ca8df1c8,https://github.com/microsoft/apm.git
microsoft/autogen,python,4,2,0bd99ee516ccc14f3d5edb33e7d9795363598fe3,ca3d693b19e4a3f99d12519a80747f9bba81eead,https://github.com/microsoft/autogen.git
microsoft/olive,python,12,4,8a847c2a7568f4b8f6b36a9f2e0c2f57115126ab,8a274f8d4827a9b0f695ac17e9ae464c413e8f0f,https://github.com/microsoft/olive.git
microsoft/presidio,python,28,2,98f79b9c646802e456687136e234b2b9137c0e93,eb8df01ae35367251fbcaa03835a57e0e3fa1ad8,https://github.com/microsoft/presidio.git
mindspore-lab/mindnlp,python,6,2,cb7f142cb94b3626c0363567f86e1b7cce046256,09957c38d5e82bbbedfb9e4930634a5da3b6ca3e,https://github.com/mindspore-lab/mindnlp.git
mirumee/saleor,python,1,1,917690526c6e9cf9e4dbf28c1fcbea8b00badf91,917690526c6e9cf9e4dbf28c1fcbea8b00badf91,https://github.com/mirumee/saleor.git
mlflow/mlflow,python,164,54,f8f5e6320de3a64233cf8a90ea0729f96c5ceda3,4e859abedd838d98347b2e21538f75375845031e,https://github.com/mlflow/mlflow.git
mlrun/mlrun,python,10,6,35bc0b8853be6ba2a0782525f930e2b42641d8ba,262eef14091c69acba1e71141f4d2588768fc31c,https://github.com/mlrun/mlrun.git
mmschlk/shapiq,python,1,1,861feca5ede56a4659b982cf2a7be6abbdf72add,861feca5ede56a4659b982cf2a7be6abbdf72add,https://github.com/mmschlk/shapiq.git
mnemox-ai/idea-reality-mcp,python,2,2,e948d9674aa46065476d648bf3be5c697444b866,bbb2504e0b82b9b891bdd37e5ee8a0813b65b871,https://github.com/mnemox-ai/idea-reality-mcp.git
mnemox-ai/tradememory-protocol,python,65,20,3a17fa096803ced3ccf1ce390a05a848af968354,73a69d84d26771c9e23c48d63f5ce12b5252a24e,https://github.com/mnemox-ai/tradememory-protocol.git
modelcontextprotocol/python-sdk,python,33,7,f164291483eed8bb36415c080e0f3e2bd7efee28,60f4b2d10a0fada7193c7b6346dbb8f007005e1f,https://github.com/modelcontextprotocol/python-sdk.git
mozilla-ai/any-llm,python,9,5,aab65e7586c7d68c85af9f1aef7de8f70c908d32,c8b07cac9a4815b93977570cb0c88097dd1cbb9f,https://github.com/mozilla-ai/any-llm.git
mujocolab/mjlab,python,7,5,79f1245185813d93319eb1b71fb838f21562c4ec,0825a43ed3afd2faca7a59392daaf94039a9f896,https://github.com/mujocolab/mjlab.git
music-assistant/server,python,60,13,582758e08ab43e50fe8e9e081625c927a24f4abf,004fbe80d11a7bd3bf12707509d7acd441d93bc9,https://github.com/music-assistant/server.git
