repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
datadog/dd-trace-js,javascript,141cbf6692468357fbdd50e6ed8f4e4ee5fa954c,packages/datadog-plugin-langgraph/test/index.spec.js,<anonymous>_25,after_each,26,28,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/141cbf6692468357fbdd50e6ed8f4e4ee5fa954c/packages/datadog-plugin-langgraph/test/index.spec.js#L26-L28,claude,agent,feat,"afterEach(async () => {
    await agent.close({ ritmReset: false })
  })",2026-03-16,8.15605749486653,1
datadog/dd-trace-js,javascript,141cbf6692468357fbdd50e6ed8f4e4ee5fa954c,packages/dd-trace/test/llmobs/plugins/langgraph/index.spec.js,<anonymous>_20,before_each,21,25,5,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/141cbf6692468357fbdd50e6ed8f4e4ee5fa954c/packages/dd-trace/test/llmobs/plugins/langgraph/index.spec.js#L21-L25,claude,agent,feat,"beforeEach(() => {
        const langgraph = require(`../../../../../../versions/@langchain/langgraph@${version}`).get()
        StateGraph = langgraph.StateGraph
        Annotation = langgraph.Annotation
      })",2026-03-16,8.15605749486653,1
datadog/dd-trace-js,javascript,f3c5706aa6d12444c5a9f672a95d06ab11f4d76b,packages/dd-trace/test/profiling/profilers/wall.spec.js,<anonymous>_310,before_each,311,328,16,,1,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/f3c5706aa6d12444c5a9f672a95d06ab11f4d76b/packages/dd-trace/test/profiling/profilers/wall.spec.js#L311-L328,claude,agent,fix,"beforeEach(() => {
      enterCh = dc.channel('dd-trace:storage:enter')
      currentStore = null

      // Fresh setContext stub so we can track calls independently per test.
      localPprof = {
        ...pprof,
        time: {
          ...pprof.time,
          setContext: sinon.stub(),
        },
      }

      WallProfiler = proxyquire('../../../src/profiling/profilers/wall', {
        '@datadog/pprof': localPprof,
        '../../../../datadog-core': { storage: () => ({ getStore: () => currentStore }) },
      })
    })",2026-03-17,8.158795345653662,1
datadog/dd-trace-js,javascript,da201ffe61f650ccc49ec727fa9ccceb61f18f52,packages/dd-trace/test/tracer_metadata.spec.js,<anonymous>_25,before_each,26,47,18,,3,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/da201ffe61f650ccc49ec727fa9ccceb61f18f52/packages/dd-trace/test/tracer_metadata.spec.js#L26-L47,claude,agent,feat,"beforeEach(() => {
    storeMetadataStub = sinon.stub().returns({ handle: 'mock-handle' })
    TracerMetadataStub = sinon.stub()

    processDiscoveryStub = {
      TracerMetadata: TracerMetadataStub,
      storeMetadata: storeMetadataStub,
    }

    libdatadogStub = {
      maybeLoad: sinon.stub().withArgs('process-discovery').returns(processDiscoveryStub),
    }

    dockerStub = { containerId: undefined }
    processTagsStub = { serialized: 'tag1:val1,tag2:val2' }

    storeConfig = proxyquire('../src/tracer_metadata', {
      '@datadog/libdatadog': libdatadogStub,
      './exporters/common/docker': dockerStub,
      './process-tags': processTagsStub,
    })
  })",2026-03-25,8.180698151950718,1
datadog/dd-trace-js,javascript,da201ffe61f650ccc49ec727fa9ccceb61f18f52,packages/dd-trace/test/tracer_metadata.spec.js,<anonymous>_48,after_each,49,51,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/da201ffe61f650ccc49ec727fa9ccceb61f18f52/packages/dd-trace/test/tracer_metadata.spec.js#L49-L51,claude,agent,feat,"afterEach(() => {
    sinon.restore()
  })",2026-03-25,8.180698151950718,1
datadog/dd-trace-js,javascript,64890d7c25907004dc6fd72248d3ac7d48107d62,integration-tests/webpack/index.spec.js,<anonymous>_32,mocha_before,33,37,5,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/64890d7c25907004dc6fd72248d3ac7d48107d62/integration-tests/webpack/index.spec.js#L33-L37,claude,agent,feat,"before(() => {
      process.chdir(TEST_DIR)
      execSync('npm install', { timeout })
      execSync(`npm install webpack@${version}`, { timeout })
    })",2026-03-26,8.183436002737851,1
datadog/dd-trace-js,javascript,64890d7c25907004dc6fd72248d3ac7d48107d62,integration-tests/webpack/index.spec.js,<anonymous>_38,mocha_after,39,42,4,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/64890d7c25907004dc6fd72248d3ac7d48107d62/integration-tests/webpack/index.spec.js#L39-L42,claude,agent,feat,"after(() => {
      process.chdir(originalDir)
      execSync('npm remove webpack', { timeout })
    })",2026-03-26,8.183436002737851,1
datadog/dd-trace-js,javascript,30cbcacac3de7fbfcbe23d1ff4b75be8c09244e8,packages/dd-trace/test/plugins/util/web.spec.js,<anonymous>_316,before_each,317,329,11,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/30cbcacac3de7fbfcbe23d1ff4b75be8c09244e8/packages/dd-trace/test/plugins/util/web.spec.js#L317-L329,claude,agent,feat,"beforeEach(() => {
      span = tracer.startSpan('test.request')
      tags = span.context()._tags

      req.url = '/'

      web.patch(req)
      const context = web.getContext(req)
      context.span = span
      context.req = req
      context.res = res
      context.config = config
    })",2026-05-18,8.328542094455852,1
datadog/dd-trace-js,javascript,f99bb7a8f7e7ed777d1fbc6032f4e2c08dc50dd3,packages/dd-trace/test/llmobs/tagger.spec.js,<anonymous>_257,before_each,258,263,6,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/f99bb7a8f7e7ed777d1fbc6032f4e2c08dc50dd3/packages/dd-trace/test/llmobs/tagger.spec.js#L258-L263,claude,agent,fix,"beforeEach(() => {
            // Mutate the existing sinon stub in place; reassigning
            // `util.findGenAIAncestorSpanId` here would create a new stub
            // that Tagger's captured destructured reference doesn't see.
            util.findGenAIAncestorSpanId.returns('444444')
          })",2026-05-27,8.353182751540041,1
datadog/dd-trace-js,javascript,f99bb7a8f7e7ed777d1fbc6032f4e2c08dc50dd3,packages/dd-trace/test/llmobs/tagger.spec.js,<anonymous>_296,mocha_before,297,303,7,,1,per_test,1,1,0,1,0,0,https://github.com/datadog/dd-trace-js/blob/f99bb7a8f7e7ed777d1fbc6032f4e2c08dc50dd3/packages/dd-trace/test/llmobs/tagger.spec.js#L297-L303,claude,agent,fix,"before(() => {
            RealTagger = proxyquire('../../src/llmobs/tagger', {
              '../log': { warn () {} },
              './util': { generateTraceId: sinon.stub().returns('0123'), writeBridgeTags, findGenAIAncestorSpanId },
            })
            realTagger = new RealTagger({ llmobs: { enabled: true, mlApp: 'test-app' } })
          })",2026-05-27,8.353182751540041,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_31,before_each,32,36,5,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L32-L36,claude,agent,feat,"beforeEach(() => {
        tracer = require('../../dd-trace')
        subject = `test-${id()}`
        connect = require(`../../../versions/@nats-io/transport-node@${version}`).get().connect
      })",2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_37,after_each,38,51,14,,0,per_test,1,2,0,1,0,0,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L38-L51,claude,agent,feat,"afterEach(async () => {
        if (connection && !connection.isClosed()) {
          // close() may hang if a subscription callback threw (the library's drain
          // path waits for inflight messages); race with a timer to keep tests fast.
          // The AbortController cancels the timer once close() settles so the timer
          // does not keep the process alive for the full 500ms window.
          const ac = new AbortController()
          await Promise.race([
            connection.close().catch(() => {}).finally(() => ac.abort()),
            setTimeoutPromise(500, undefined, { signal: ac.signal }).catch(() => {}),
          ])
        }
        connection = null
      })",2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_53,before_each,54,57,4,,0,per_test,1,1,0,0,1,1,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L54-L57,claude,agent,feat,"beforeEach(async () => {
          await agent.load('nats')
          connection = await connect({ servers: '127.0.0.1:4222' })
        })",2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_58,after_each,59,59,1,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L59-L59,claude,agent,feat,afterEach(() => agent.close({ ritmReset: false })),2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_433,before_each,434,437,4,,0,per_test,1,1,0,0,1,1,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L434-L437,claude,agent,feat,"beforeEach(async () => {
          await agent.load('nats', { enabled: false })
          connection = await connect({ servers: '127.0.0.1:4222' })
        })",2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,11cb345d76598ff5fad9e626955fcea0aa7d568a,packages/datadog-plugin-nats/test/index.spec.js,<anonymous>_438,after_each,439,439,1,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/11cb345d76598ff5fad9e626955fcea0aa7d568a/packages/datadog-plugin-nats/test/index.spec.js#L439-L439,claude,agent,feat,afterEach(() => agent.close({ ritmReset: false })),2026-05-28,8.355920602327172,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,integration-tests/esbuild/durable-execution.integration.spec.js,<anonymous>_25,mocha_before,26,28,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/integration-tests/esbuild/durable-execution.integration.spec.js#L26-L28,claude,agent,feat,"before(() => {
      cwd = sandboxCwd()
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,integration-tests/esbuild/durable-execution.integration.spec.js,<anonymous>_29,before_each,30,32,3,,0,per_test,1,1,0,1,0,1,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/integration-tests/esbuild/durable-execution.integration.spec.js#L30-L32,claude,agent,feat,"beforeEach(async () => {
      agent = await new FakeAgent().start()
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,integration-tests/esbuild/durable-execution.integration.spec.js,<anonymous>_33,after_each,34,34,1,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/integration-tests/esbuild/durable-execution.integration.spec.js#L34-L34,claude,agent,feat,afterEach(() => agent.stop()),2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js,<anonymous>_85,after_each,86,88,3,,0,per_test,2,2,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js#L86-L88,claude,agent,feat,"afterEach(() => {
    while (enabledPlugins.length > 0) enabledPlugins.pop().configure({ enabled: false })
  })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js,<anonymous>_197,before_each,198,198,1,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js#L198-L198,claude,agent,feat,beforeEach(() => { originalEnv = process.env[ENV_KEY] }),2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js,<anonymous>_198,after_each,199,202,4,,0,per_test,2,2,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/handler.checkpoint.spec.js#L199-L202,claude,agent,feat,"afterEach(() => {
      if (originalEnv === undefined) delete process.env[ENV_KEY]
      else process.env[ENV_KEY] = originalEnv
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/index.spec.js,<anonymous>_78,before_each,79,79,1,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/index.spec.js#L79-L79,claude,agent,feat,"beforeEach(async () => setup(meta.mod, meta.versionMod))",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/index.spec.js,<anonymous>_79,after_each,80,80,1,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/index.spec.js#L80-L80,claude,agent,feat,afterEach(async () => teardown()),2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js,<anonymous>_37,mocha_before,38,40,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js#L38-L40,claude,agent,feat,"before(async function () {
      variants = varySandbox('server.mjs', 'withDurableExecution', undefined, '@aws/durable-execution-sdk-js', true)
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js,<anonymous>_41,before_each,42,44,3,,0,per_test,1,1,0,1,0,1,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js#L42-L44,claude,agent,feat,"beforeEach(async () => {
      agent = await new FakeAgent().start()
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,261c07628fd49a9e752eafbff43aed4dcb201df3,packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js,<anonymous>_45,after_each,46,49,4,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/261c07628fd49a9e752eafbff43aed4dcb201df3/packages/datadog-plugin-aws-durable-execution-sdk-js/test/integration-test/client.spec.js#L46-L49,claude,agent,feat,"afterEach(async () => {
      await stopProc(proc)
      await agent.stop()
    })",2026-06-16,8.407939767282683,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-fetch/test/index.spec.js,<anonymous>_44,before_each,45,52,8,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-fetch/test/index.spec.js#L45-L52,claude,agent,feat,"beforeEach(() => {
        process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
        return agent.load('fetch')
          .then(() => {
            express = require('express')
            fetch = globalThis.fetch
          })
      })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-fetch/test/index.spec.js,<anonymous>_53,after_each,54,56,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-fetch/test/index.spec.js#L54-L56,claude,agent,feat,"afterEach(() => {
        delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
      })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http/test/client.spec.js,<anonymous>_63,before_each,64,69,6,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http/test/client.spec.js#L64-L69,claude,agent,feat,"beforeEach(async () => {
          process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
          tracer = await agent.load('http', { server: false })
          http = require(pluginToBeLoaded)
          express = require('express')
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http/test/client.spec.js,<anonymous>_70,after_each,71,73,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http/test/client.spec.js#L71-L73,claude,agent,feat,"afterEach(() => {
          delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http/test/server.spec.js,<anonymous>_47,before_each,48,52,5,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http/test/server.spec.js#L48-L52,claude,agent,feat,"beforeEach(async () => {
          process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
          await agent.load('http', { client: false })
          http = require(pluginToBeLoaded)
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http/test/server.spec.js,<anonymous>_53,before_each,54,59,6,,0,per_test,1,1,0,1,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http/test/server.spec.js#L54-L59,claude,agent,feat,"beforeEach(done => {
          appListener = new http.Server(listener).listen(0, 'localhost', () => {
            otelPort = appListener.address().port
            done()
          })
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http/test/server.spec.js,<anonymous>_60,after_each,61,63,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http/test/server.spec.js#L61-L63,claude,agent,feat,"afterEach(() => {
          delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http2/test/client.spec.js,<anonymous>_63,before_each,64,70,7,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http2/test/client.spec.js#L64-L70,claude,agent,feat,"beforeEach(() => {
          process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
          return agent.load('http2', { server: false })
            .then(() => {
              http2 = require(loadPlugin)
            })
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http2/test/client.spec.js,<anonymous>_71,after_each,72,74,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http2/test/client.spec.js#L72-L74,claude,agent,feat,"afterEach(() => {
          delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http2/test/server.spec.js,<anonymous>_214,before_each,215,221,7,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http2/test/server.spec.js#L215-L221,claude,agent,feat,"beforeEach(() => {
          process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
          return agent.load('http2', { client: false })
            .then(() => {
              http2 = require(pluginToBeLoaded)
            })
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http2/test/server.spec.js,<anonymous>_222,before_each,223,228,6,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http2/test/server.spec.js#L223-L228,claude,agent,feat,"beforeEach(done => {
          appListener = http2.createServer(listener).listen(0, 'localhost', () => {
            port = appListener.address().port
            done()
          })
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-http2/test/server.spec.js,<anonymous>_229,after_each,230,232,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-http2/test/server.spec.js#L230-L232,claude,agent,feat,"afterEach(() => {
          delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-undici/test/index.spec.js,<anonymous>_63,before_each,64,73,10,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-undici/test/index.spec.js#L64-L73,claude,agent,feat,"beforeEach(() => {
          process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
          return agent.load('undici', {
            service: 'test',
          })
            .then(() => {
              express = require('express')
              fetch = require(`../../../versions/undici@${version}`, {}).get()
            })
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/datadog-plugin-undici/test/index.spec.js,<anonymous>_74,after_each,75,78,4,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/datadog-plugin-undici/test/index.spec.js#L75-L78,claude,agent,feat,"afterEach(() => {
          express = null
          delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
        })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/dd-trace/test/plugins/util/inferred_proxy.spec.js,<anonymous>_197,before_each,198,200,3,,0,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/dd-trace/test/plugins/util/inferred_proxy.spec.js#L198-L200,claude,agent,feat,"beforeEach(() => {
        process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED = 'true'
      })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,beef5b84a5243d2b3f2ef209f42f83575c62e39e,packages/dd-trace/test/plugins/util/inferred_proxy.spec.js,<anonymous>_201,after_each,202,204,3,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/beef5b84a5243d2b3f2ef209f42f83575c62e39e/packages/dd-trace/test/plugins/util/inferred_proxy.spec.js#L202-L204,claude,agent,feat,"afterEach(() => {
        delete process.env.DD_TRACE_OTEL_SEMANTICS_ENABLED
      })",2026-06-22,8.424366872005475,1
datadog/dd-trace-js,javascript,9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44,packages/dd-trace/test/llmobs/experiments/client.spec.js,<anonymous>_11,before_each,12,15,4,,1,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44/packages/dd-trace/test/llmobs/experiments/client.spec.js#L12-L15,claude,agent,feat,"beforeEach(() => {
    originalFetch = global.fetch
    global.fetch = sinon.stub()
  })",2026-07-20,8.501026694045175,1
datadog/dd-trace-js,javascript,9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44,packages/dd-trace/test/llmobs/experiments/client.spec.js,<anonymous>_16,after_each,17,20,4,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44/packages/dd-trace/test/llmobs/experiments/client.spec.js#L17-L20,claude,agent,feat,"afterEach(() => {
    global.fetch = originalFetch
    sinon.restore()
  })",2026-07-20,8.501026694045175,1
datadog/dd-trace-js,javascript,9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44,packages/dd-trace/test/llmobs/experiments/experiment.spec.js,<anonymous>_52,before_each,53,58,6,,0,per_test,1,1,0,1,0,1,https://github.com/datadog/dd-trace-js/blob/9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44/packages/dd-trace/test/llmobs/experiments/experiment.spec.js#L53-L58,claude,agent,feat,"beforeEach(() => {
    originalFetch = global.fetch
    calls = []
    installFetch(calls)
    client = new ExperimentsClient({ apiKey: 'k', appKey: 'a', site: 'datadoghq.com', projectName: 'my-app' })
  })",2026-07-20,8.501026694045175,1
datadog/dd-trace-js,javascript,9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44,packages/dd-trace/test/llmobs/experiments/experiment.spec.js,<anonymous>_59,after_each,60,63,4,,0,per_test,1,1,0,0,0,0,https://github.com/datadog/dd-trace-js/blob/9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44/packages/dd-trace/test/llmobs/experiments/experiment.spec.js#L60-L63,claude,agent,feat,"afterEach(() => {
    global.fetch = originalFetch
    sinon.restore()
  })",2026-07-20,8.501026694045175,1
datadog/dd-trace-js,javascript,9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44,packages/dd-trace/test/llmobs/experiments/index.spec.js,<anonymous>_20,before_each,21,24,4,,1,per_test,1,1,0,0,0,1,https://github.com/datadog/dd-trace-js/blob/9e4907fc3d28e7eef6962b4f75f3f3ee51d62d44/packages/dd-trace/test/llmobs/experiments/index.spec.js#L21-L24,claude,agent,feat,"beforeEach(() => {
    originalFetch = global.fetch
    global.fetch = sinon.stub()
  })",2026-07-20,8.501026694045175,1
