repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2GetStringApiTest.java,server,junit_rule,50,51,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2GetStringApiTest.java#L50-L51,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartJSONApiTest.java,server,junit_rule,53,54,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartJSONApiTest.java#L53-L54,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartObjectApiTest.java,server,junit_rule,52,53,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartObjectApiTest.java#L52-L53,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartStringApiTest.java,server,junit_rule,50,51,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2MultipartStringApiTest.java#L50-L51,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostJSONApiTest.java,server,junit_rule,53,54,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostJSONApiTest.java#L53-L54,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostObjectApiTest.java,server,junit_rule,52,53,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostObjectApiTest.java#L52-L53,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
amitshekhariitbhu/fast-android-networking,java,2a72ef2694c55d8391c553400c0ae54c9d7e5038,rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostStringApiTest.java,server,junit_rule,50,51,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/amitshekhariitbhu/fast-android-networking/blob/2a72ef2694c55d8391c553400c0ae54c9d7e5038/rx2-android-networking/src/androidTest/java/com/rx2androidnetworking/Rx2PostStringApiTest.java#L50-L51,human_pre2022,human,,"@Rule
    public final MockWebServer server = new MockWebServer();",2020-03-26,4.01368925393566,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/AsyncRequestQueueTest.java,setUp,junit4_before,57,61,5,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/AsyncRequestQueueTest.java#L57-L61,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);
        queue = createRequestQueue(new NoAsyncCache());
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/CacheDispatcherTest.java,setUp,junit4_before,54,60,6,junit,0,per_test,1,1,0,2,1,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/CacheDispatcherTest.java#L54-L60,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);

        mRequest = new StringRequest(Request.Method.GET, ""http://foo"", null, null);
        mDispatcher = new CacheDispatcher(mCacheQueue, mNetworkQueue, mCache, mDelivery);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/NetworkDispatcherTest.java,setUp,junit4_before,56,61,6,junit,0,per_test,1,1,0,2,1,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/NetworkDispatcherTest.java#L56-L61,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);
        mRequest = new StringRequest(Request.Method.GET, ""http://foo"", null, null);
        mDispatcher = new NetworkDispatcher(mNetworkQueue, mNetwork, mCache, mDelivery);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/RequestQueueIntegrationTest.java,setUp,junit4_before,57,61,5,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/RequestQueueIntegrationTest.java#L57-L61,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        mDelivery = new ImmediateResponseDelivery();
        initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/RequestQueueTest.java,setUp,junit4_before,45,49,5,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/RequestQueueTest.java#L45-L49,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        mDelivery = new ImmediateResponseDelivery();
        initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/RequestTest.java,setUp,junit4_before,43,46,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/RequestTest.java#L43-L46,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/ResponseDeliveryTest.java,setUp,junit4_before,37,46,10,junit,0,per_test,1,1,0,2,0,1,0.1,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/ResponseDeliveryTest.java#L37-L46,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        // Make the delivery just run its posted responses immediately.
        mDelivery = new ImmediateResponseDelivery();
        mRequest = new MockRequest();
        mRequest.setSequence(1);
        byte[] data = new byte[16];
        Cache.Entry cacheEntry = CacheTestUtils.makeRandomCacheEntry(data);
        mSuccessResponse = Response.success(data, cacheEntry);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/cronet/CronetHttpStackTest.java,setUp,junit4_before,60,63,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/cronet/CronetHttpStackTest.java#L60-L63,human_pre2022,human,,"@Before
    public void setUp() {
        MockitoAnnotations.initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/AdaptedHttpStackTest.java,setUp,junit4_before,43,48,6,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/AdaptedHttpStackTest.java#L43-L48,human_pre2022,human,,"@Before
    public void setUp() {
        MockitoAnnotations.initMocks(this);
        mAdaptedHttpStack = new AdaptedHttpStack(mHttpStack);
        when(mHttpResponse.getStatusLine()).thenReturn(mStatusLine);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/AndroidAuthenticatorTest.java,setUp,junit4_before,46,51,6,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/AndroidAuthenticatorTest.java#L46-L51,human_pre2022,human,,"@Before
    public void setUp() {
        MockitoAnnotations.initMocks(this);
        mAccount = new Account(""coolperson"", ""cooltype"");
        mAuthenticator = new AndroidAuthenticator(mAccountManager, mAccount, ""cooltype"", false);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/BaseHttpStackTest.java,setUp,junit4_before,31,34,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/BaseHttpStackTest.java#L31-L34,human_pre2022,human,,"@Before
    public void setUp() {
        MockitoAnnotations.initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/BasicAsyncNetworkTest.java,setUp,junit4_before,71,74,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/BasicAsyncNetworkTest.java#L71-L74,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/BasicNetworkTest.java,setUp,junit4_before,64,67,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/BasicNetworkTest.java#L64-L67,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        initMocks(this);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java,temporaryFolder,junit_rule,69,69,1,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java#L69-L69,human_pre2022,human,,@Rule public TemporaryFolder temporaryFolder = new TemporaryFolder();,2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java,exception,junit_rule,71,71,1,junit,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java#L71-L71,human_pre2022,human,,@Rule public ExpectedException exception = ExpectedException.none();,2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java,setup,junit4_before,73,78,6,junit,0,per_test,1,1,0,1,0,1,0.16666666666666666,1,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java#L73-L78,human_pre2022,human,,"@Before
    public void setup() throws IOException {
        // Initialize empty cache
        cache = new DiskBasedCache(temporaryFolder.getRoot(), MAX_SIZE);
        cache.initialize();
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java,teardown,junit4_after,80,83,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/DiskBasedCacheTest.java#L80-L83,human_pre2022,human,,"@After
    public void teardown() {
        cache = null;
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/HttpHeaderParserTest.java,setUp,junit4_before,51,55,5,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/HttpHeaderParserTest.java#L51-L55,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        headers = new HashMap<String, String>();
        response = new NetworkResponse(0, null, headers, false);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/HttpStackConformanceTest.java,setUp,junit4_before,132,141,9,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/HttpStackConformanceTest.java#L132-L141,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        MockitoAnnotations.initMocks(this);
        mHttpClientStack = spy(new HttpClientStack(mMockHttpClient));

        doReturn(mMockConnection).when(mHurlStack).createConnection(any(URL.class));
        doReturn(mMockOutputStream).when(mMockConnection).getOutputStream();
        when(mMockRequest.getUrl()).thenReturn(""http://127.0.0.1"");
        when(mMockRequest.getRetryPolicy()).thenReturn(mMockRetryPolicy);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/HurlStackTest.java,setUp,junit4_before,60,92,30,junit,0,per_test,1,2,1,4,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/HurlStackTest.java#L60-L92,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        MockitoAnnotations.initMocks(this);
        when(mMockConnection.getOutputStream()).thenReturn(new ByteArrayOutputStream());

        mHurlStack =
                new HurlStack() {
                    @Override
                    protected HttpURLConnection createConnection(URL url) {
                        return mMockConnection;
                    }

                    @Override
                    protected InputStream createInputStream(
                            Request<?> request, HttpURLConnection connection) {
                        return new MonitoringInputStream(
                                super.createInputStream(request, connection));
                    }

                    @Override
                    protected OutputStream createOutputStream(
                            Request<?> request, HttpURLConnection connection, int length)
                            throws IOException {
                        if (request instanceof MonitoredRequest) {
                            return new MonitoringOutputStream(
                                    super.createOutputStream(request, connection, length),
                                    (MonitoredRequest) request,
                                    length);
                        }
                        return super.createOutputStream(request, connection, length);
                    }
                };
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/ImageLoaderTest.java,setUp,junit4_before,45,50,6,junit,1,per_test,1,1,0,1,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/ImageLoaderTest.java#L45-L50,human_pre2022,human,,"@Before
    public void setUp() {
        mRequestQueue = mock(RequestQueue.class);
        mImageCache = mock(ImageLoader.ImageCache.class);
        mImageLoader = new ImageLoader(mRequestQueue, mImageCache);
    }",2020-11-09,3.79192334017796,1
google/volley,java,cd0839113b100f163df1ebd04ce6d5b9e36e9863,src/test/java/com/android/volley/toolbox/NetworkImageViewTest.java,setUp,junit4_before,39,43,5,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/google/volley/blob/cd0839113b100f163df1ebd04ce6d5b9e36e9863/src/test/java/com/android/volley/toolbox/NetworkImageViewTest.java#L39-L43,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        mMockImageLoader = new MockImageLoader();
        mNIV = new NetworkImageView(RuntimeEnvironment.application);
    }",2020-11-09,3.79192334017796,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/api/SqlLogicalPlanViewTest.java,NODE,junit_class_rule,24,25,2,junit,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/api/SqlLogicalPlanViewTest.java#L24-L25,human_pre2022,human,,"@ClassRule
    public static final EmbeddedElasticsearchPolicy NODE = EmbeddedElasticsearchPolicy.create();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/api/SqlLogicalPlanViewTest.java,setupInstance,testng_before_class,41,72,27,testng,0,per_class,2,2,0,4,0,1,0.037037037037037035,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/api/SqlLogicalPlanViewTest.java#L41-L72,human_pre2022,human,,"@BeforeClass
    public static void setupInstance() throws IOException {
        final Map<String, String> mapping = ImmutableMap.of(""stu_id"", ""long"", ""type"", ""long"",
            ""city"", ""keyword"", ""digest"", ""long"", ""province"", ""keyword"");
        NODE.createIndex(""student"", mapping);

        // load records from file
        final List<ObjectNode> bulk = new ArrayList<>();
        Resources.readLines(QueryProcedureTest.class.getResource(""/student.json""),
            StandardCharsets.UTF_8, new LineProcessor<Void>() {
                @Override
                public boolean processLine(String line) throws IOException {
                    line = line.replaceAll(""_id"", ""id"");
                    bulk.add((ObjectNode) NODE.mapper().readTree(line));
                    return true;
                }

                @Override
                public Void getResult() {
                    return null;
                }
            });

        if (bulk.isEmpty()) {
            throw new IllegalStateException(""No records to index. Empty file ?"");
        }

        NODE.insertBulk(""student"", bulk);

        producer = new QueryProcedureProducer(
            ""inline: "" + MetadataPostman.getCalciteModelSchema(tableNames), SqlRunner.builder());
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/api/SqlRunnerTest.java,NODE,junit_class_rule,17,18,2,junit,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/api/SqlRunnerTest.java#L17-L18,human_pre2022,human,,"@ClassRule
    public static final EmbeddedElasticsearchPolicy NODE = EmbeddedElasticsearchPolicy.create();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/codegen/QueryGeneratorTest.java,NODE,junit_class_rule,19,20,2,junit,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/codegen/QueryGeneratorTest.java#L19-L20,human_pre2022,human,,"@ClassRule
    public static final EmbeddedElasticsearchPolicy NODE = EmbeddedElasticsearchPolicy.create();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/launcher/ExecutionDispatcherTest.java,rule,junit_rule,23,24,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/launcher/ExecutionDispatcherTest.java#L23-L24,human_pre2022,human,,"@Rule
    public final SystemOutRule rule = new SystemOutRule().enableLog();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/launcher/ExecutionDispatcherTest.java,setUp,junit4_before,31,38,8,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/launcher/ExecutionDispatcherTest.java#L31-L38,human_pre2022,human,,"@Before
    public void setUp() {
        args.clear();
        args.add(""--jar"");
        args.add(""test.jar"");
        args.add(""--jar_name"");
        args.add(""./target/qsql-core-0.7.1.jar"");
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java,open,testng_before_class,22,25,4,testng,0,per_class,1,1,0,1,1,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java#L22-L25,human_pre2022,human,,"@BeforeClass
    public static void open() throws SQLException {
        client = new MetadataClient();
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java,close,testng_after_class,120,125,6,testng,0,per_class,2,2,0,0,0,0,0.0,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java#L120-L125,human_pre2022,human,,"@AfterClass
    public static void close() {
        if (client != null) {
            client.close();
        }
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/metadata/extern/MetadataOptionParserTest.java,init,junit4_before,14,17,4,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/metadata/extern/MetadataOptionParserTest.java#L14-L17,human_pre2022,human,,"@Before
    public void init() {
        metadataOptionParser = new MetadataOptionParser();
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/plan/QueryProcedureProducerTest.java,NODE,junit_class_rule,30,31,2,junit,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/plan/QueryProcedureProducerTest.java#L30-L31,human_pre2022,human,,"@ClassRule
    public static final EmbeddedElasticsearchPolicy NODE = EmbeddedElasticsearchPolicy.create();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/plan/proc/QueryProcedureTest.java,NODE,junit_class_rule,25,26,2,junit,0,per_class,1,1,0,0,0,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/plan/proc/QueryProcedureTest.java#L25-L26,human_pre2022,human,,"@ClassRule
    public static final EmbeddedElasticsearchPolicy NODE = EmbeddedElasticsearchPolicy.create();",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,core/src/test/java/com/qihoo/qsql/plan/proc/QueryProcedureTest.java,setupInstance,testng_before_class,43,74,27,testng,0,per_class,2,2,0,4,0,1,0.037037037037037035,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/core/src/test/java/com/qihoo/qsql/plan/proc/QueryProcedureTest.java#L43-L74,human_pre2022,human,,"@BeforeClass
    public static void setupInstance() throws IOException {
        final Map<String, String> mapping = ImmutableMap.of(""stu_id"", ""long"", ""type"", ""long"",
            ""city"", ""keyword"", ""digest"", ""long"", ""province"", ""keyword"");
        NODE.createIndex(""student"", mapping);

        // load records from file
        final List<ObjectNode> bulk = new ArrayList<>();
        Resources.readLines(QueryProcedureTest.class.getResource(""/student.json""),
            StandardCharsets.UTF_8, new LineProcessor<Void>() {
                @Override
                public boolean processLine(String line) throws IOException {
                    line = line.replaceAll(""_id"", ""id"");
                    bulk.add((ObjectNode) NODE.mapper().readTree(line));
                    return true;
                }

                @Override
                public Void getResult() {
                    return null;
                }
            });

        if (bulk.isEmpty()) {
            throw new IllegalStateException(""No records to index. Empty file ?"");
        }

        NODE.insertBulk(""student"", bulk);

        producer = new QueryProcedureProducer(
            ""inline: "" + MetadataPostman.getCalciteModelSchema(tableNames), SqlRunner.builder());
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,meta/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java,open,testng_before_class,22,25,4,testng,0,per_class,1,1,0,1,1,0,0.0,1,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/meta/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java#L22-L25,human_pre2022,human,,"@BeforeClass
    public static void open() throws SQLException {
        client = new MetadataClient();
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,meta/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java,close,testng_after_class,120,125,6,testng,0,per_class,2,2,0,0,0,0,0.0,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/meta/src/test/java/com/qihoo/qsql/metadata/MetadataClientTest.java#L120-L125,human_pre2022,human,,"@AfterClass
    public static void close() {
        if (client != null) {
            client.close();
        }
    }",2020-11-12,1.8562628336755647,1
qihoo360/quicksql,java,974eb3a7f82832a804d000c86183205816fb8af3,meta/src/test/java/com/qihoo/qsql/metadata/extern/MetadataOptionParserTest.java,init,junit4_before,13,16,4,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/qihoo360/quicksql/blob/974eb3a7f82832a804d000c86183205816fb8af3/meta/src/test/java/com/qihoo/qsql/metadata/extern/MetadataOptionParserTest.java#L13-L16,human_pre2022,human,,"@Before
    public void init() {
        metadataOptionParser = new MetadataOptionParser();
    }",2020-11-12,1.8562628336755647,1
